,CUI1,CUI2,label
23682,Surface of skin,Kaposi's sarcoma of skin,0
23683,Anatomic Site,Testicular cancer metastatic,0
23684,Derivative,Colorectal Neuroendocrine Tumor G2,0
23685,Associated with,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
23686,Person Name,Vaginal Adenoid Cystic Carcinoma,0
23687,Free (available (qualifier)),Thymoma malignant recurrent,0
23688,Serum calcium measurement,Cystadenocarcinoma,0
23689,Tryptophanase,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
23690,Lymphoid Tissue,Benign squamous cell tumor,0
23691,Ephrin Type-B Receptor 1,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
23692,Sarcoidosis,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
23693,Occurrence Indicator,Fibroadenoma of breast,0
23694,Congenital Abnormality,Locally Advanced Epithelioid Hemangioendothelioma,0
23695,Nipples,Metaplastic carcinoma of breast,0
23696,Time,Botryoid-Type Embryonal Rhabdomyosarcoma,0
23697,Infrequent,embryonal rhabdomyosarcoma of prostate,0
23698,Range,Hemangioma,0
23699,Malignant Neoplasms,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
23700,Malignant neoplasm of stomach,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
23701,Qualitative form,Ovarian Carcinoid Tumor,0
23702,Base,Heavy Chain Deposition Disease,0
23703,Treatment Epoch,Vaginal Adenoma,0
23704,Common Specifications in HL7 V3 Publishing,Vaginal Adenoma,0
23705,white blood cell type,Mucinous adenocarcinoma gastric,0
23706,Definitive,Endometrial Small Cell Carcinoma,0
23707,Negation,Metastatic Malignant Neoplasm in the Sellar Region,0
23708,Contain (action),Malignant melanoma of eyelid,0
23709,Subject - topic,Refractory Ependymoma,0
23710,Blood,Endometrial Small Cell Carcinoma,0
23711,Cover - action,Extra-Adrenal Paraganglioma,0
23712,International Classification of Disease for Oncology,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
23713,Patient need for (contextual qualifier),Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
23714,Precancerous Conditions,Locally Advanced Carcinoma,0
23715,World Health Organization,Benign neoplasm of eye,0
23716,AKR1A1 wt Allele,Ovarian Dermoid Cyst with Secondary Carcinoma,0
23717,low,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
23718,Involvement with,Stage IVA Mucosal Melanoma of the Head and Neck AJCC v7,0
23719,Lung,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
23720,East,Familial Hemophagocytic Lymphocytosis,0
23721,Three,Primary Cutaneous Plasmablastic Lymphoma,0
23722,Pharmacotherapy,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
23723,Pancreas,non-Hodgkin's lymphoma of spleen,0
23724,Feature,Angiosarcoma of liver,0
23725,Manufactured form,Malignant Neoplasm of Lung - Multiple Primary Sites,0
23726,Occur (action),Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
23727,Cardiac Lead Procedure,Intraepithelial Melanocytic Hyperplasia,0
23728,Lipoma,Malignant neoplasm of subglottis,0
23729,Pain NOS,Childhood Central Nervous System Ganglioneuroblastoma,0
23730,Document completion status - Documented,Multiple Endocrine Neoplasia,0
23731,Malignant neoplasm of lung,Localized Ewing Sarcoma,0
23732,PSA Level Less than Two,Gallbladder Adenocarcinoma,0
23733,Occurrence Indicator,adenosquamous carcinoma of breast,0
23734,Cell Differentiation process,Hemangioma,0
23735,oncology field,Blepharal carcinoma,0
23736,1+ Score,Giant cell angiofibroma,0
23737,Subtype (attribute),Astrocytoma of brain,0
23738,Molecular Mass,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
23739,Odontogenic Tumors,Metastatic Ductal Breast Carcinoma,0
23740,Viruses ingredient,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
23741,Administration procedure,Pancreatic Endocrine Carcinoma,0
23742,Location of Oral Residue Following Swallowing,FIGO Stage II Ovarian Cancer,0
23743,Bilateral complete salpingectomy,Botryoid-Type Embryonal Rhabdomyosarcoma,0
23744,Experimental Result,Splenic Manifestation of Hairy Cell Leukemia,0
23745,Others - Allergy,Kaposi's sarcoma of skin,0
23746,Sequela of disorder,Papillary cystic tumor,0
23747,chapter,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
23748,Gonadal structure,Human Papillomavirus-Related Carcinoma,0
23749,Accounting (activity),Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
23750,High risk of,Squamous cell carcinoma of lip,0
23751,Further,Locally Advanced Lung Non-Small Cell Squamous Carcinoma,0
23752,various allergen extracts,Angiosarcoma of liver,0
23753,Involvement with,Locally Advanced Squamous Cell Carcinoma,0
23754,Tryptophanase,Childhood Central Nervous System Immature Teratoma,0
23755,Extension,Heavy Chain Deposition Disease,0
23756,Percent Activity,Peripheral primitive neuroectodermal tumor of soft tissue,0
23757,FAT1 wt Allele,embryonal rhabdomyosarcoma of prostate,0
23758,Overall Publication Type,Nasal cavity carcinoma,0
23759,Form of uterus,Chondrosarcoma,0
23760,Adult Subependymal Giant Cell Astrocytoma,Clinical Stage I Cutaneous Melanoma AJCC v8,0
23761,Population Group,Pilocytic astrocytoma of cerebellum,0
23762,Unknown,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
23763,biopsy characteristics,Medulloblastoma,0
23764,Common (qualifier value),Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
23765,Reduction (chemical),Refractory Ependymoma,0
23766,various other agents for local oral treatment in ATC,Plexosarcoma,0
23767,Group A (blood group),Malignant Neoplasm with Regional Lymph Node Involvement,0
23768,Code,Melanomatosis,0
23769,throat cancer,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
23770,Discover,Refractory WHO Grade III Glioma,0
23771,Leg,Placental aromatase deficiency,0
23772,potential,Trichilemmocarcinoma,0
23773,Correct (qualifier),Thymic Clear Cell Carcinoma,0
23774,Spreading (qualifier value),Cervical Squamous Intraepithelial Neoplasia,0
23775,Exostoses,Malignant neoplasm of olfactory nerve,0
23776,Percent of Abnormal Cells,Bladder squamous cell carcinoma stage I,0
23777,Usual,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
23778,Treatment intent,Endometrial Small Cell Carcinoma,0
23779,Breast Carcinoma,Bladder Neuroendocrine Neoplasm,0
23780,rhinoplasty,Splenic Manifestation of Hairy Cell Leukemia,0
23781,Body Fluid Discharge,Cerebral Primitive Neuroectodermal Tumor,0
23782,Tired,Intestinal Neuroendocrine Carcinoma,0
23783,Diagnosis,Localized Ewing Sarcoma,0
23784,veterans alcoholism screening test (VAST),Peripheral primitive neuroectodermal tumor of soft tissue,0
23785,Decreasing,Xeroderma pigmentosum,0
23786,Fluid behavior,Testicular cancer metastatic,0
23787,Metastatic malignant neoplasm to brain,Endometrial Small Cell Carcinoma,0
23788,95,Testicular cancer metastatic,0
23789,Diagnostic Imaging,Acute Undifferentiated Leukemia,0
23790,Germ cell tumor,Acantholytic squamous cell carcinoma,0
23791,Premalignant,Medulloblastoma,0
23792,Interstitial Route of Drug Administration,Hyperplasia of pituitary gland,0
23793,Histologic type,FIGO Stage IVA Ovarian Cancer,0
23794,Surrounding (qualifier value),Malignant Neoplasm with Regional Lymph Node Involvement,0
23795,Lip and Oral Cavity Carcinoma,Locally Advanced Carcinoma,0
23796,factor A,Clonal Hematopoiesis of Indeterminate Potential,0
23797,Combined,Stage III Cutaneous Melanoma AJCC v6,0
23798,Africa,Rhabdomyosarcoma with ganglionic differentiation,0
23799,Very,Familial Adenomatous Polyposis Associated Medulloblastoma,0
23800,Cancer Genus,Recurrent Testicular Lymphoma,0
23801,Asbestos,Ovarian Dermoid Cyst with Squamous Cell Carcinoma,0
23802,Disease Steps Questionnaire,Mixed astrocytoma-ependymoma,0
23803,radiotherapeutic,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
23804,Cell Count,Xeroderma pigmentosum,0
23805,Line Specimen,Unresectable Rhabdomyosarcoma,0
23806,motor movement,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
23807,Woman,Trabecular adenocarcinoma,0
23808,potential,Benign Ovarian Thecoma,0
23809,Type - attribute,Stage I Adult Non-Hodgkin Lymphoma,0
23810,Parameterized Data Type - Set,Human Papillomavirus-Related Carcinoma,0
23811,Surface,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
23812,Ever told by doctor or nurse that you have high blood pressure:Finding:Point in time:^Patient:Ordinal,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
23813,Referring,Stage IVC Oral Cavity Adenoid Cystic Carcinoma AJCC v6 and v7,0
23814,Mass,Malignant Neoplasm of Lung - Multiple Primary Sites,0
23815,Feel Tired question,Acantholytic squamous cell carcinoma,0
23816,Scrofula,Benign Apocrine Neoplasm,0
23817,Uterus,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
23818,Involvement with,Hemangioma,0
23819,Liver,Diffuse malignant mesothelioma,0
23820,Medical Imaging,Lipoma of small intestine,0
23821,Uterine Cancer,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
23822,Mass of body structure,Heavy Chain Deposition Disease,0
23823,Extracellular Matrix,adenosquamous carcinoma of breast,0
23824,Large,Refractory Barrett Esophagus,0
23825,Have Itch,Vaginal Adenoid Cystic Carcinoma,0
23826,Common Cold,mucinous adenocarcinoma of gallbladder,0
23827,Endometrial scraping,Digestive System Hodgkin Lymphoma,0
23828,Management procedure,Metastatic Lung Neuroendocrine Neoplasm,0
23829,Poverty,Mixed parotid tumor,0
23830,Cutaneous (intended site),Non-Metastatic Gestational Trophoblastic Tumor,0
23831,Point Name,Refractory Ependymoma,0
23832,Staging:Finding:Point in time:Cancer.To be specified in another part of the message:Narrative,Recurrent Rhabdomyosarcoma,0
23833,Cells,Refractory Barrett Esophagus,0
23834,Fever,Fourth Ventricle and Brain Stem Ependymal Tumor,0
23835,Low Mitosis-Karyorrhexis Index,Childhood Anaplastic Large Cell Lymphoma,0
23836,Well Differentiated,Adult Acute Eosinophilic Leukemia,0
23837,Management procedure,Localized Ewing Sarcoma,0
23838,Metastasis,Cervical Adenomyoma,0
23839,Child,Adult Acute Eosinophilic Leukemia,0
23840,Overall Publication Type,Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A,0
23841,Surrounding (qualifier value),Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
23842,Intravascular line,Recurrent Testicular Lymphoma,0
23843,allowing,Peripheral primitive neuroectodermal tumor of soft tissue,0
23844,Asp snake,Testicular cancer metastatic,0
23845,Options,Non-Metastatic Gestational Trophoblastic Tumor,0
23846,Symptoms,Occult Lung Adenosquamous Carcinoma,0
23847,Skin tanning,Stage I Colon Neuroendocrine Tumor AJCC v8,0
23848,Tobacco,Collecting Duct Carcinoma of the Kidney,0
23849,Pathogenic organism,Low Grade Squamous Intraepithelial Neoplasia,0
23850,Primary malignant neoplasm,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
23851,Frequently,Pancreatic Intraepithelial Neoplasia-3,0
23852,Plasma Cell Neoplasm,Carcinoma,0
23853,Clumped,FIGO Stage II Ovarian Cancer,0
23854,Primary,Stage II Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7,0
23855,Include (action),gliosarcoma,0
23856,Slight (qualifier value),Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
23857,Symptoms aspect,embryonal rhabdomyosarcoma of prostate,0
23858,Abnormal Cell Count,Cartilaginous exostosis,0
23859,Biomaterial Treatment,Brain Tumor,0
23860,Overall,Small cell neuroendocrine carcinoma of bladder,0
23861,Human body structure,Intraepithelial Melanocytic Hyperplasia,0
23862,2+,Acute Undifferentiated Leukemia,0
23863,majority,Congenital hamartoma,0
23864,Containing (qualifier),Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
23865,Regimen - CHV concept,High Grade Glandular Intraepithelial Neoplasia,0
23866,Beginning,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
23867,Sharing (Social Behavior),Cervical Adenomyoma,0
23868,Often - answer to question,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
23869,Group A (qualifier value),Ovarian Dermoid Cyst with Secondary Carcinoma,0
23870,A Codes,Endometrial Small Cell Carcinoma,0
23871,NCI CTEP SDC Basal Cell Carcinoma Sub-Category Terminology,Advanced Uterine Corpus Carcinosarcoma,0
23872,Biochemical Pathway,Cystadenocarcinoma,0
23873,Frequently,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
23874,newly,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
23875,Symptoms aspect,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
23876,Divide,Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A,0
23877,Synonym (core metadata concept),Temporal Lobe Pleomorphic Xanthoastrocytoma,0
23878,Reported Term,Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,0
23879,Most,Childhood Central Nervous System Ganglioneuroblastoma,0
23880,Neoplasms,Carcinomatosis of peritoneal cavity,0
23881,Cell (compartment),Squamous cell carcinoma of lip,0
23882,Administration type,Bladder squamous cell carcinoma stage I,0
23883,Treatment Epoch,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
23884,Malignant lymphangioma,Stage 0 Penile Cancer AJCC v8,0
23885,Speech,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
23886,Metastatic to,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
23887,Headache,Ovarian Dermoid Cyst with Secondary Carcinoma,0
23888,Vision:-:Point in time:^Patient:-,Childhood Central Nervous System Ganglioneuroblastoma,0
23889,Human body,Nasal cavity carcinoma,0
23890,newly,Placental aromatase deficiency,0
23891,Cancer Genus,Neonatal leukemia,0
23892,Body structure,Refractory Ependymoma,0
23893,Often - answer to question,Adrenal Rest Tumor,0
23894,Form:Finding:Point in time:{Setting}:Document:{Role},Benign tumor of eyelid,0
23895,Form:Finding:Point in time:{Setting}:Document:{Role},Cystadenocarcinoma,0
23896,Expiration,Tongue Alveolar Soft Part Sarcoma,0
23897,Malignant neoplasm of liver,Primary Cutaneous Diffuse Large B-Cell Lymphoma,0
23898,Excessive,Kaposi's sarcoma of extrahepatic bile duct,0
23899,Providing presence (regime/therapy),Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
23900,True primary (qualifier value),Pathologic Stage III Cutaneous Melanoma AJCC v8,0
23901,Extension,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
23902,lymph nodes,Recurrent Uveal Melanoma,0
23903,CYREN gene,ROSE Cluster 3,0
23904,Diabetes,Type II Endometrial Adenocarcinoma,0
23905,ovarian,Benign tumor of eyelid,0
23906,ethnic european,Xeroderma pigmentosum,0
23907,Fascia,Malignant melanoma of eyelid,0
23908,Units Of Measure - bel,Periosteal Osteosarcoma,0
23909,Decision,Intestinal Metaplasia of Bladder Urothelium,0
23910,Human body,Choroid Necrotic Melanoma,0
23911,20%,Precursor B-lymphoblastic lymphoma stage II,0
23912,Manufactured form,Cerebral Primitive Neuroectodermal Tumor,0
23913,Anatomical compartments,Benign squamous cell tumor,0
23914,year,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
23915,Epithelium of vagina,Neonatal leukemia,0
23916,Rare,Maxillary Sinus Adenoid Cystic Carcinoma,0
23917,Back structure,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
23918,Primary malignant neoplasm,Benign Apocrine Neoplasm,0
23919,various antiseptic throat preparations,Transitional cell carcinoma,0
23920,Count Dosing Unit,Malignant neoplasm of subglottis,0
23921,Diagnosis,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
23922,Array Feature,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
23923,suggestion,Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A,0
23924,Approximate,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
23925,Structure of right thigh,Adult Alveolar Soft Part Sarcoma,0
23926,Gonadal structure,Mucinous adenocarcinoma,0
23927,Childhood Extracranial Germ Cell Tumor,Ovarian Dermoid Cyst with Secondary Carcinoma,0
23928,One,Cerebral Primitive Neuroectodermal Tumor,0
23929,Not abnormal,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
23930,Code,Kaposi's sarcoma of skin,0
23931,Chemotherapy,Locally Advanced Carcinoma,0
23932,diagnosis aspect,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
23933,Does swallow,adenosquamous carcinoma of breast,0
23934,Prevention Study,benign mature teratoma of pancreas,0
23935,Data Table,Testicular cancer metastatic,0
23936,Average,Metaplastic carcinoma of breast,0
23937,Transurethral Resection,Brain Tumor,0
23938,set (group),Stage II Differentiated Thyroid Gland Carcinoma Under 45 Years AJCC v7,0
23939,Amount type - Percentage,Human Papillomavirus-Related Carcinoma,0
23940,treatment - ActInformationManagementReason,Stage II Hepatocellular Carcinoma AJCC v8,0
23941,Known,Familial Adenomatous Polyposis Associated Medulloblastoma,0
23942,New,ROSE Cluster 3,0
23943,Thyroid Hormones,Fibroadenoma of breast,0
23944,Malignancy,Malignant Testicular Sertoli Cell Tumor,0
23945,Ductal Breast Carcinoma,non-Hodgkin's lymphoma of spleen,0
23946,Most,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
23947,Providing (action),Benign Anal Granular Cell Tumor,0
23948,Approximate,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
23949,International Classification of Diseases for Oncology,Recurrent Uveal Melanoma,0
23950,Times,adenoid cystic carcinoma of lung,0
23951,Geographic Locations,Adult Acute Eosinophilic Leukemia,0
23952,Immunoglobulins,FIGO Stage II Ovarian Cancer,0
23953,Lymphocyte Activation,Stage III Cutaneous Melanoma AJCC v6,0
23954,Folded structure,ROSE Cluster 3,0
23955,Biomaterial Treatment,Occult Lung Adenosquamous Carcinoma,0
23956,Show,Ann Arbor Stage I Childhood Non-Hodgkin Lymphoma,0
23957,Usual Severity Pain,Unfavorable Non-Hodgkin Lymphoma,0
23958,Approximate,Benign Apocrine Neoplasm,0
23959,Clinical Study Case,Childhood Lymphoma,0
23960,Usual,Malignant melanoma of eyelid,0
23961,Adrenal Glands,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
23962,Formation,Uterine Cancer,0
23963,Symptoms,Colorectal Mucosa-Associated Lymphoid Tissue Lymphoma,0
23964,growth aspects,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
23965,Smear - instruction imperative,Methotrexate-Associated Hodgkin Lymphoma,0
23966,Wound Healing,Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL,0
23967,Common (qualifier value),Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
23968,Lung,Pancreatic Intraepithelial Neoplasia-3,0
23969,CD44 wt Allele,Neonatal leukemia,0
23970,Appearance,Periosteal Osteosarcoma,0
23971,Symptoms aspect,High Grade Glandular Intraepithelial Neoplasia,0
23972,Greater than one,Benign Carotid Body Paraganglioma,0
23973,Related personal status,Childhood Fibrillary Astrocytoma,0
23974,Neoplasms,Undifferentiated Endocervical Sarcoma,0
23975,Most,Contact dermatitis due to alkali,0
23976,Country number,Malignant melanoma of eyelid,0
23977,*Type - Kind of quantity,Vaginal Adenoma,0
23978,Abundance,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
23979,consider,Clonal Hematopoiesis of Indeterminate Potential,0
23980,Structure of lateral palpebral ligament,Liver Lymphangioma,0
23981,Often - answer to question,Carcinomatosis of peritoneal cavity,0
23982,Symptoms,Papillary squamous cell carcinoma,0
23983,Result,Thymoma malignant recurrent,0
23984,Biological Response Modifiers,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
23985,Death Adverse Event Not Associated with More Specific CTCAE Term NOS,Engraftment syndrome,0
23986,Rare,Granular Cell Leiomyosarcoma,0
23987,Chemotherapy Regimen,Ovarian Dermoid Cyst with Squamous Cell Carcinoma,0
23988,Lymphocyte component of blood,Spindle Cell Melanoma,0
23989,Manufactured form,Unresectable Rhabdomyosarcoma,0
23990,Neoplasms,Occult Lung Adenosquamous Carcinoma,0
23991,Rating (action),Engraftment syndrome,0
23992,Slightly Able,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
23993,Mobility Ability,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
23994,capsule (pharmacologic),Botryoid-Type Embryonal Rhabdomyosarcoma,0
23995,<90,Malignant neoplasm of choroid,0
23996,Beginning,Anterior Urethral Malignant Neoplasm,0
23997,Life Threatening or Disabling Adverse Event,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
23998,Fever symptoms (finding),Liver Lymphangioma,0
23999,Myeloid Cells,Colorectal Neuroendocrine Tumor G2,0
24000,60%,Breast Ductal Adenoma,0
24001,Apply (instruction),Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
24002,Swallowing G-code,malignant lymphoma of pancreatic lymph nodes,0
24003,Time (foundation metadata concept),Childhood Central Nervous System Ganglioneuroblastoma,0
24004,Eye foreign bodies,Small intestine carcinoma,0
24005,Diabetes,Benign Carotid Body Paraganglioma,0
24006,Experimental Result,Type II Endometrial Adenocarcinoma,0
24007,Exposure to,Splenic Manifestation of Hairy Cell Leukemia,0
24008,Clinical Effectiveness,Refractory Bladder Carcinoma,0
24009,N+ (tumor staging),Multiple Skull Base Meningiomas,0
24010,Fresh (qualifier value),Childhood Choriocarcinoma,0
24011,Mean Percent of Normal,Unfavorable Non-Hodgkin Lymphoma,0
24012,Photon Correlation Spectroscopy,Female Breast Carcinoma,0
24013,Waste Products,Recurrent Acute Myeloid Leukemia with t (9;11) (p21.3; q23.3); MLLT3-KMT2A,0
24014,Cell division,Xeroderma pigmentosum,0
24015,Pediatrics,Leptomeningeal sarcoma,0
24016,Experimental Result,Kaposi's sarcoma of skin,0
24017,Epithelial cell count (procedure),Botryoid-Type Embryonal Rhabdomyosarcoma,0
24018,Pharmacotherapy,Endometrial Small Cell Carcinoma,0
24019,Superkingdom (taxonomic category),Malignant neoplasm of thalamus,0
24020,Set scale,Thymic Clear Cell Carcinoma,0
24021,Smear - instruction imperative,Ovarian Dermoid Cyst with Secondary Carcinoma,0
24022,Suspected diagnosis,Kaposi's sarcoma of extrahepatic bile duct,0
24023,Larynx,Vaginal Adenoid Cystic Carcinoma,0
24024,% volume (qualifier value),Benign squamous cell tumor,0
24025,Usual Severity Constipation,FIGO Stage II Ovarian Cancer,0
24026,Personal appearance,Cerebral hemangioma,0
24027,Encode (action),Thymic Clear Cell Carcinoma,0
24028,Followed by,Stage IV Penile Cancer AJCC v7,0
24029,Entity Determiner - specific,Blepharal carcinoma,0
24030,morphological,Ovarian Dermoid Cyst with Secondary Carcinoma,0
24031,year,Pancreatic carcinoma,0
24032,Woman,Metaplastic carcinoma of breast,0
24033,Etiology,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
24034,Tract,Endometrial Small Cell Carcinoma,0
24035,Long Variable,Stage IV Colorectal Cancer AJCC v8,0
24036,survive,Neoplasms,0
24037,Compress (Compression Algorithm),Non-Hodgkin Lymphoma During Pregnancy,0
24038,Metastasis,Bladder Neuroendocrine Neoplasm,0
24039,Tryptophanase,Localized Askin Tumor,0
24040,20%,Localized Askin Tumor,0
24041,To,Basal Cell Ameloblastoma,0
24042,Carcinoma in Situ,Malignant neoplasm of olfactory nerve,0
24043,Person Name,Malignant neoplasm of thalamus,0
24044,Kaposi Sarcoma,Female Breast Carcinoma,0
24045,Hearing Loss,Kaposi's sarcoma of extrahepatic bile duct,0
24046,metastatic qualifier,Secondary malignant neoplasm of lymph node,0
24047,Air Filters,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
24048,Structure of left half of body,Parathyroid Gland Adenocarcinoma,0
24049,Disease,Liver Lymphangioma,0
24050,Usual,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
24051,Type - attribute,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
24052,Patient observation,Stage IV Childhood Non-Hodgkin Lymphoma,0
24053,Cell Device,Benign Apocrine Neoplasm,0
24054,Resolution,Female Breast Carcinoma,0
24055,High Mitosis-Karyorrhexis Index,Vaginal Adenoma,0
24056,Last,Xeroderma pigmentosum,0
24057,Hodgkin Disease,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
24058,Shortness of Breath Visual Analogue Scale,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
24059,Group A (qualifier value),Recurrent Primary Lymphoma of Bone,0
24060,Skin Specimen,Blepharal carcinoma,0
24061,<90,Acute Undifferentiated Leukemia,0
24062,Primary malignant neoplasm,Trichilemmocarcinoma,0
24063,radiotherapeutic,Xeroderma pigmentosum,0
24064,Pleomorphism,Primary Cutaneous Plasmablastic Lymphoma,0
24065,Tired,Cerebral Primitive Neuroectodermal Tumor,0
24066,Fasting,Pancreatic Intraepithelial Neoplasia-3,0
24067,Smell Perception,Malignant Neoplasm with Regional Lymph Node Involvement,0
24068,Negative Surgical Margin,Hodgkin lymphoma,0
24069,T-Lymphocyte,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
24070,>90,Cancer of Urinary Tract,0
24071,Milliampere second,Epithelioid Sarcoma NCI Grade 3,0
24072,Medical Tent,Stage IIIB Ovarian Cancer AJCC v6 and v7,0
24073,Poor coordination,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
24074,Progress,Intraepithelial Melanocytic Hyperplasia,0
24075,Attenuation,Refractory Ependymoma,0
24076,Version,Ovarian Dermoid Cyst with Secondary Carcinoma,0
24077,Oral region,Female Breast Carcinoma,0
24078,Human papilloma virus infection,Locally Advanced Soft Tissue Sarcoma,0
24079,SERPINA3 wt Allele,Ichthyosis,0
24080,Widening,Pathologic Stage III Cutaneous Melanoma AJCC v8,0
24081,Back Pain,Ovarian germ cell choriocarcinoma stage IV,0
24082,Include (action),Splenic Manifestation of Hairy Cell Leukemia,0
24083,Abnormal,Intermediate Soft Tissue Tumor of Uncertain Differentiation,0
24084,What subject filter - Result,Acantholytic squamous cell carcinoma,0
24085,Cell (compartment),Extra-Adrenal Paraganglioma,0
24086,Pediatric,Stage III Cutaneous Melanoma AJCC v6,0
24087,Night sweats,Metaplastic carcinoma of breast,0
24088,Stem cell transplant,FIGO Stage II Ovarian Cancer,0
24089,Spread by direct extension,Malignant neoplasm of olfactory nerve,0
24090,Histopathologic Grade,Blood Vessel Tumors,0
24091,Gingiva,Malignant neoplasm of subglottis,0
24092,Medical Imaging,Nasal cavity carcinoma,0
24093,Diagnosis,Nasal Type NK/T-Cell Lymphoma by Ann Arbor Stage,0
24094,How Often Weight Loss,Childhood Central Nervous System Immature Teratoma,0
24095,Dictionaries as Topic,Benign Apocrine Neoplasm,0
24096,Dermatologic disorders,Bladder squamous cell carcinoma stage I,0
24097,Squamous cell carcinoma - category,Kaposi's sarcoma of skin,0
24098,Ultraviolet Rays,Acute Undifferentiated Leukemia,0
24099,Body part,Refractory Bladder Carcinoma,0
24100,Pharmacologic Substance,Adrenal Rest Tumor,0
24101,Skin Specimen,Type II Endometrial Adenocarcinoma,0
24102,Ovarian Carcinoma,Acute lymphadenitis,0
24103,Rattus norvegicus,papillary carcinoma of penis,0
24104,Extrinsic,Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
24105,Including (qualifier),Childhood Central Nervous System Ganglioneuroblastoma,0
