,CUI1,CUI2,label
15075,Death Adverse Event Not Associated with More Specific CTCAE Term NOS,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
15076,Gene Cluster Text Format,Localized Ewing Sarcoma,0
15077,Injury due to exposure to external cause,Maxillary Sinus Adenocarcinoma,0
15078,Healthy,Cerebral Primitive Neuroectodermal Tumor,0
15079,risk factors - observation list,Undifferentiated Endocervical Sarcoma,0
15080,70%,Female Breast Carcinoma,0
15081,Neoplasms,Recurrent Testicular Lymphoma,0
15082,Experimental Result,Lung squamous cell carcinoma stage I,0
15083,Widening,Childhood Fibrillary Astrocytoma,0
15084,United States,Stage IB Lung Cancer AJCC v7,0
15085,Include (action),Benign neoplasm of thorax,0
15086,Medical Imaging,Mucinous adenocarcinoma gastric,0
15087,Device system,Liver Cavernous Hemangioma,0
15088,Organ,Breast Ductal Adenoma,0
15089,Major <insect>,Airway Hemangioma,0
15090,Context,Larynx carcinoma recurrent,0
15091,Does stand alone,Medulloblastoma,0
15092,foreign,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
15093,week,Botryoid-Type Embryonal Rhabdomyosarcoma,0
15094,Before,Medulloblastoma,0
15095,How Often Vomiting,Liver Lymphangioma,0
15096,Limited stage (cancer stage),Noninfiltrating Intraductal Carcinoma,0
15097,Including (qualifier),Stage I Adult Non-Hodgkin Lymphoma,0
15098,True primary (qualifier value),Benign neoplasm of thorax,0
15099,Adult Diffuse Large B-Cell Lymphoma,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
15100,Structure of spermatogenic epithelium,Human Papillomavirus-Related Carcinoma,0
15101,Condition,Primary Cutaneous Plasmablastic Lymphoma,0
15102,Result,Small cell neuroendocrine carcinoma of bladder,0
15103,Blood,Diffuse malignant mesothelioma,0
15104,Age,Unresectable Rhabdomyosarcoma,0
15105,Three,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
15106,Alternative,Lymphomatous Adult T-Cell Leukemia/Lymphoma,0
15107,More,Medulloblastoma,0
15108,Pharmacotherapy,Uterine Cancer,0
15109,Architecture,Ichthyoses,0
15110,Breast,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
15111,high throughput analysis,Extra-Adrenal Paraganglioma,0
15112,Australia,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
15113,International Statistical Classification of Diseases and Related Health Problems,Anterior Urethral Malignant Neoplasm,0
15114,Experimental Result,Primary Cutaneous Plasmablastic Lymphoma,0
15115,Exposure to,Cerebral Primitive Neuroectodermal Tumor,0
15116,High,FIGO Stage II Ovarian Cancer,0
15117,What subject filter - Result,Anterior Urethral Malignant Neoplasm,0
15118,Type - attribute,Colorectal cancer,0
15119,Group A (qualifier value),Benign neoplasm of thorax,0
15120,Severe (severity modifier),Xeroderma pigmentosum,0
15121,Vision:-:Point in time:^Patient:-,Metastatic Neoplasm to the Gallbladder,0
15122,Thought,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
15123,Epithelium,Digestive System Hodgkin Lymphoma,0
15124,Feelings,Medulloblastoma,0
15125,Tumor Mass,Benign Carotid Body Paraganglioma,0
15126,Granulomatous,Xeroderma pigmentosum,0
15127,Pharmacotherapy,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
15128,Management Occupations,Ovarian germ cell choriocarcinoma stage IV,0
15129,Ethanol,Adenocarcinoma,0
15130,Dyspnea,Acute Undifferentiated Leukemia,0
15131,Aspects of signs,Endometrial Small Cell Carcinoma,0
15132,Therapeutic radiology procedure,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
15133,Radiation Ionizing Radiotherapy,Stage II Hepatocellular Carcinoma AJCC v8,0
15134,Breast,Digestive System Hodgkin Lymphoma,0
15135,Cell Count,Stage IV Childhood Non-Hodgkin Lymphoma,0
15136,Surgical aspects,BRCA2 Syndrome,0
15137,year,Uterine Cancer,0
15138,Term (temporal),Clonal Hematopoiesis of Indeterminate Potential,0
15139,Common Specifications in HL7 V3 Publishing,Ovarian Carcinoid Tumor,0
15140,Cessation of life,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
15141,suggestion,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
15142,Record - QueryRequestLimit,Carcinoma of urinary bladder,0
15143,Associated topography,Blepharal carcinoma,0
15144,American College of Cardiology/American Heart Association Lesion Complexity Score C,Xeroderma pigmentosum,0
15145,Additional,BRCA2 Syndrome,0
15146,Increase,Thymoma malignant recurrent,0
15147,Specimen Source Codes - tumor,papillary carcinoma of penis,0
15148,Involvement with,Stage IB Pancreatic Cancer AJCC v8,0
15149,Infection,Pancreatic Intraepithelial Neoplasia-3,0
15150,ATG5 wt Allele,Anterior Urethral Malignant Neoplasm,0
15151,Squamous cell carcinoma - category,Recurrent Testicular Lymphoma,0
15152,Contribution,Stage IV Penile Cancer AJCC v7,0
15153,Purple,Noninfiltrating Intraductal Carcinoma,0
15154,Type A,Werner Syndrome,0
15155,Life threatening - Event Consequence,Intraepithelial Melanocytic Hyperplasia,0
15156,Sometimes,Malignant Testicular Sertoli Cell Tumor,0
15157,Medical service,Thymic Atypical Carcinoid Tumor,0
15158,Version (morphologic abnormality),Stage II Carcinoma of Penis,0
15159,trauma qualifier,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
15160,status - In progress,Hemangioma,0
15161,Benign,Pancreatic Intraepithelial Neoplasia-3,0
15162,Concept History,Deep Leiomyoma,0
15163,gene therapy,Primary Cutaneous Plasmablastic Lymphoma,0
15164,Result,sarcoma of spinal cord,0
15165,Conventional (Clear Cell) Renal Cell Carcinoma,Diffuse malignant mesothelioma,0
15166,Lymphoma,Primary Cutaneous Diffuse Large B-Cell Lymphoma,0
15167,Sometimes,Intestinal Metaplasia of Bladder Urothelium,0
15168,Overall Publication Type,Chondrosarcoma,0
15169,Pediculus (eukaryote),Childhood Fibrillary Astrocytoma,0
15170,Blood Vessel,Stage IIIA Colorectal Neuroendocrine Tumor AJCC v8,0
15171,Exposure to,Human Papillomavirus-Related Carcinoma,0
15172,Object Relationship,Unresectable Rhabdomyosarcoma,0
15173,Leading,Thymic Atypical Carcinoid Tumor,0
15174,Tumor site:Anat:Pt:Specimen:Nom,Refractory Barrett Esophagus,0
15175,Most,Unfavorable Non-Hodgkin Lymphoma,0
15176,Remaining,Mucinous adenocarcinoma gastric,0
15177,Secondary Neoplasm,Bladder squamous cell carcinoma stage I,0
15178,Malignant Neoplasms,Stage IV Penile Cancer AJCC v7,0
15179,Mechanism (attribute),Neoplasms,0
15180,Death (finding),Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
15181,Tissue specific,Recurrent Uveal Melanoma,0
15182,1000000,Collecting Duct Carcinoma of the Kidney,0
15183,Malignant Neoplasms,Breast Ductal Adenoma,0
15184,Flank Pain,Giant cell angiofibroma,0
15185,Epitopes,Recurrent Testicular Lymphoma,0
15186,Diagnosis Study,Lung squamous cell carcinoma stage I,0
15187,Adult Non-Hodgkin Lymphoma,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
15188,Including (qualifier),Cancer of Urinary Tract,0
15189,Frequently,Botryoid-Type Embryonal Rhabdomyosarcoma,0
15190,Class,Adult Alveolar Soft Part Sarcoma,0
15191,Affecting,High Grade Glandular Intraepithelial Neoplasia,0
15192,Smaller,Digestive System Hodgkin Lymphoma,0
15193,Cellular infiltrate,Childhood Fibrillary Astrocytoma,0
15194,various allergen extracts,Platinum-Resistant Lung Small Cell Carcinoma,0
15195,Manufactured form,Cerebral hemangioma,0
15196,Skin lesion,ALK positive large B-cell lymphoma,0
15197,Greater than one,Metastatic Lung Small Cell Carcinoma,0
15198,Stop (Instruction Imperative),embryonal rhabdomyosarcoma of prostate,0
15199,Primary,Bladder squamous cell carcinoma stage I,0
15200,Chemotherapy Regimen,Spongiotic dermatitis,0
15201,Microscopes,embryonal rhabdomyosarcoma of prostate,0
15202,Body Site Modifier - Lower,Malignant neoplasm of thalamus,0
15203,Period (temporal qualifier),Medulloblastoma,0
15204,PFDN5 gene,Liver Lymphangioma,0
15205,Certain (qualifier value),High Grade Glandular Intraepithelial Neoplasia,0
15206,Affecting,Recurrent Testicular Lymphoma,0
15207,Eighth,Endometrial Small Cell Carcinoma,0
15208,Death Related to Adverse Event,Recurrent Uveal Melanoma,0
15209,How Often Itching,FIGO Stage II Ovarian Cancer,0
15210,Chemotherapy,Mucinous adenocarcinoma gastric,0
15211,Include (action),Adult Fibrolamellar Carcinoma,0
15212,Treating,Colorectal High Grade B-Cell Lymphoma,0
15213,Entity Name Part Qualifier - birth,Stage IB Pancreatic Cancer AJCC v8,0
15214,unknown vaccine or immune globulin,Pancreatic Intraepithelial Neoplasia-3,0
15215,product,Intracortical osteosarcoma,0
15216,Occurrence,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
15217,Hereditary,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
15218,Mathematical Operator,Bladder squamous cell carcinoma stage I,0
15219,Enzymes,squamous cell carcinoma of the thyroid gland,0
15220,Referring,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
15221,Skin fold,gliosarcoma,0
15222,various allergen extracts,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
15223,>90,FIGO Stage II Ovarian Cancer,0
15224,Pharmacotherapy,Advanced Lung Carcinoma,0
15225,Take,Childhood Fibrillary Astrocytoma,0
15226,Microplate Well,Heavy Chain Deposition Disease,0
15227,One,Lipoma of small intestine,0
15228,Diagnosis,Low Grade Squamous Intraepithelial Neoplasia,0
15229,Out (direction),Breast Ductal Adenoma,0
15230,Divide,Benign Apocrine Neoplasm,0
15231,Pediculus (eukaryote),Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
15232,SLC35G1 gene,BRCA2 Syndrome,0
15233,Characterization,Thymic Atypical Carcinoid Tumor,0
15234,Treatment Epoch,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
15235,inflammatory,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
15236,What subject filter - Result,Benign tumor of eyelid,0
15237,Sternum,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
15238,School Grade,Female Breast Carcinoma,0
15239,Symptoms,Cerebral hemangioma,0
15240,Usual Severity Vomiting,High Grade Glandular Intraepithelial Neoplasia,0
15241,Numbers,Childhood Choriocarcinoma,0
15242,Diagnosis,squamous cell carcinoma of the thyroid gland,0
15243,Infertility,FIGO Stage II Ovarian Cancer,0
15244,Result,Colorectal cancer,0
15245,More than 5 years,Malignant Neoplasm of Lung - Multiple Primary Sites,0
15246,Occurrence Indicator,Mucinous adenocarcinoma gastric,0
15247,Definition,Non-Metastatic Gestational Trophoblastic Tumor,0
15248,Renal Cell Carcinoma Pathway,Locally Advanced Soft Tissue Sarcoma,0
15249,Vomiting,Digestive System Hodgkin Lymphoma,0
15250,Characteristics,Thymic Clear Cell Carcinoma,0
15251,protein complex location,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
15252,Symptoms,Endometrial Small Cell Carcinoma,0
15253,Loss of Appetite question,Lipoma of small intestine,0
15254,Foreskin of penis,Chondrosarcoma,0
15255,Placental Steroid Sulfatase Deficiency,Childhood Thyroid Gland Follicular Carcinoma,0
15256,Frequently,Endometrial Small Cell Carcinoma,0
15257,Form:Finding:Point in time:{Setting}:Document:{Role},Localized Ewing Sarcoma,0
15258,THM gene,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
15259,Pediculus humanus capitis (eukaryote),Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
15260,Anatomic Site,Undifferentiated Neuroblastoma,0
15261,To,Female Breast Carcinoma,0
15262,Occurrence Indicator,Adult Alveolar Soft Part Sarcoma,0
15263,To,Extracranial Neuroblastoma,0
15264,Percent of Abnormal Cells,Malignant Neoplasm with Regional Lymph Node Involvement,0
15265,Lymphadenopathy,Airway Hemangioma,0
15266,Percent of Abnormal Cells,Airway Hemangioma,0
15267,Term Source,Digestive System Hodgkin Lymphoma,0
15268,PSA Level Less than Five,Intracortical osteosarcoma,0
15269,Tumor stage,Acantholytic squamous cell carcinoma,0
15270,Image Feature,Acantholytic squamous cell carcinoma,0
15271,Rare,Non-Metastatic Gestational Trophoblastic Tumor,0
15272,data type - ratio,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
15273,Multiple Sclerosis,Lung squamous cell carcinoma stage I,0
15274,incidence of cases,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
15275,Tumor Mass,Secondary malignant neoplasm of lymph node,0
15276,West Haven Hepatic Encephalopathy Grade 3,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
15277,multiple pathologies,Primary Cutaneous Plasmablastic Lymphoma,0
15278,Name,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
15279,Standard (qualifier),Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
15280,disease transmission,Localized Askin Tumor,0
15281,Time,Diffuse malignant mesothelioma,0
15282,71,Neonatal leukemia,0
15283,Average of Value Derivation Technique,FIGO Stage II Ovarian Cancer,0
15284,Progress,Breast Ductal Adenoma,0
15285,Science of Statistics,Angiosarcoma of liver,0
15286,Involvement with,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
15287,Most,Acute Undifferentiated Leukemia,0
15288,Body part,Stage III Adult Immunoblastic Lymphoma,0
15289,More,Diffuse malignant mesothelioma,0
15290,A Codes,Anterior Urethral Malignant Neoplasm,0
15291,Primary malignant neoplasm,adenoid cystic carcinoma of lung,0
15292,Include (action),Grade 3a Malignant Neoplasm,0
15293,Overall Publication Type,Intracortical osteosarcoma,0
15294,Screening,Cartilaginous exostosis,0
15295,per year,Recurrent Testicular Lymphoma,0
15296,Evidence,Collecting Duct Carcinoma of the Kidney,0
15297,Less Than,Medulloblastoma,0
15298,Chemotherapy Regimen,Stage IB Pancreatic Cancer AJCC v8,0
15299,Endocrine Cells,Localized Ewing Sarcoma,0
15300,Hodgkin Disease,Mucinous adenocarcinoma gastric,0
15301,Spur (body structure),FIGO Stage II Ovarian Cancer,0
15302,Trauma,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
15303,Manufactured form,Stage 0 Lip Carcinoma,0
15304,Certainties,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
15305,International Classification of Disease for Oncology,Atypical Lobular Breast Hyperplasia,0
15306,Cutaneous leiomyoma,Stage IB Pancreatic Cancer AJCC v8,0
15307,Phimosis,Xeroderma pigmentosum,0
15308,Areas <moth>,squamous cell carcinoma of the thyroid gland,0
15309,Widening,High Grade Glandular Intraepithelial Neoplasia,0
15310,potential,malignant lymphoma of pancreatic lymph nodes,0
15311,Abnormally high,Medulloblastoma,0
15312,Blood,Stage II Carcinoma of Penis,0
15313,Embryonic tissue,Cerebral Primitive Neuroectodermal Tumor,0
15314,Occur (action),Lipoma of small intestine,0
15315,Pharmacotherapy,Stage IB Lung Cancer AJCC v7,0
15316,Testis,Undifferentiated Endocervical Sarcoma,0
15317,Females,Localized Ewing Sarcoma,0
15318,Australia,Cancer of Urinary Tract,0
15319,Pharmacotherapy,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
15320,Most,Malignant melanoma of eyelid,0
15321,>90,Hodgkin lymphoma,0
15322,Symptoms,Recurrent Uveal Melanoma,0
15323,Empty (qualifier),Thymic Atypical Carcinoid Tumor,0
15324,primary tumor,Pancreatic Intraepithelial Neoplasia-3,0
15325,Suspected diagnosis,Stage 0 Lip Carcinoma,0
15326,Malignant Neoplasms,Fourth Ventricle and Brain Stem Ependymal Tumor,0
15327,peripheral blood,Breast Ductal Adenoma,0
15328,findings aspects,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
15329,Lymphoma,FIGO Stage II Ovarian Cancer,0
15330,prevention aspects,FIGO Stage II Ovarian Cancer,0
15331,Personal appearance,Familial Adenomatous Polyposis Associated Medulloblastoma,0
15332,dendritic spine neck,Unfavorable Non-Hodgkin Lymphoma,0
15333,Act Mood - intent,Cerebral Primitive Neuroectodermal Tumor,0
15334,Intestines,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
15335,Skin Pigmentation,Grade 3a Malignant Neoplasm,0
15336,Dana-Farber/Harvard Cancer Center,Cerebral hemangioma,0
15337,Case (situation),Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
15338,Skeletal bone,carcinoma of middle ear,0
15339,Human body structure,Thymic Clear Cell Carcinoma,0
15340,Cure (remedy),Pancreatic Intraepithelial Neoplasia-3,0
15341,Base - General Qualifier,Unfavorable Non-Hodgkin Lymphoma,0
15342,Term (lexical),Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
15343,Specimen Source Codes - tumor,Refractory Barrett Esophagus,0
15344,Reactive fibrous tissue proliferation,Uterine Cancer,0
15345,Smaller,Human Papillomavirus-Related Carcinoma,0
15346,Microorganism,Stage IIIA Colorectal Neuroendocrine Tumor AJCC v8,0
15347,Fasting Status Indicator,embryonal rhabdomyosarcoma of prostate,0
15348,Possible,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
15349,Body tissue,Endometrial Small Cell Carcinoma,0
15350,Used by,Intestinal Neuroendocrine Carcinoma,0
15351,Worse,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
15352,Manufactured form,Bladder squamous cell carcinoma stage I,0
15353,Formation,Intracortical osteosarcoma,0
15354,Hormone replacement therapy,Refractory Barrett Esophagus,0
15355,Operative Surgical Procedures,Refractory Barrett Esophagus,0
15356,Fusion procedure,Cartilaginous exostosis,0
15357,Morphology,Recurrent Testicular Lymphoma,0
15358,Admission Level of Care Code - Improved,Mucinous adenocarcinoma gastric,0
15359,Disease Screening,Digestive System Hodgkin Lymphoma,0
15360,Disease,Unresectable Rhabdomyosarcoma,0
15361,Sensation quality,Undifferentiated Endocervical Sarcoma,0
15362,shared attribute,Benign Carotid Body Paraganglioma,0
15363,Head,Lipoma of small intestine,0
15364,Mohs Surgery,Mucinous adenocarcinoma gastric,0
15365,Heart,High Grade Glandular Intraepithelial Neoplasia,0
15366,Screening Study,Recurrent Diffuse Intrinsic Pontine Glioma,0
15367,Anemia,Acantholytic squamous cell carcinoma,0
15368,Screening Study,Adrenal Rest Tumor,0
15369,Spherical shape,Methotrexate-Associated Hodgkin Lymphoma,0
15370,Trimethoprim-Sulfamethoxazole Combination,Advanced Lung Carcinoma,0
15371,Lymphadenopathy,adenosquamous carcinoma of breast,0
15372,Neoplasms,Refractory Glioma,0
15373,Perianal Squamous Intraepithelial Neoplasia,Giant cell angiofibroma,0
15374,System,Neoplasms,0
15375,Finding related to focusing,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
15376,Etiology,Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
15377,Malignant - descriptor,Tonsillar Carcinoma,0
15378,Observation Interpretation - intermediate,Botryoid-Type Embryonal Rhabdomyosarcoma,0
15379,Blood Cells,Cancer of Urinary Tract,0
15380,Function Axis,Primary Cutaneous Plasmablastic Lymphoma,0
15381,various other nasal preparations in ATC,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
15382,Hormone Therapy,Recurrent Testicular Lymphoma,0
15383,Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma,Benign tumor of eyelid,0
15384,Organ,Stage 0 Penile Cancer AJCC v8,0
15385,Lymphoma,benign mature teratoma of pancreas,0
15386,Partial,Cancer of Urinary Tract,0
15387,Oral region,Atypical Mesothelial Hyperplasia,0
15388,various allergen extracts,Diffuse malignant mesothelioma,0
15389,Negation,Leiomyoma of Gallbladder,0
15390,Empty (qualifier),Localized Ewing Sarcoma,0
15391,parotid gland swelling,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
15392,Presentation,High Grade Glandular Intraepithelial Neoplasia,0
15393,Architecture,Benign tumor of eyelid,0
15394,Condition,Granular Cell Leiomyosarcoma,0
15395,Recurrent infections,Intraepithelial Melanocytic Hyperplasia,0
15396,Surgery specialty,Testicular cancer metastatic,0
15397,Childhood,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
15398,Term Birth,FIGO Stage II Ovarian Cancer,0
15399,Recommendation,Acantholytic squamous cell carcinoma,0
15400,Increase,squamous cell carcinoma of the thyroid gland,0
15401,Renal Cell Carcinoma,Recurrent Testicular Lymphoma,0
15402,Human body,Carcinoma of urinary bladder,0
15403,1000000,FIGO Stage II Ovarian Cancer,0
15404,Symptoms,Mucinous neoplasm,0
15405,Useful,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
15406,Sexually Transmitted Diseases,Malignant melanoma of eyelid,0
15407,Large,Ovarian germ cell choriocarcinoma stage IV,0
15408,Ursidae Family,Malignant Neoplasm with Regional Lymph Node Involvement,0
15409,Qualitative form,Anterior Urethral Malignant Neoplasm,0
15410,Lung,Colorectal Neuroendocrine Tumor G2,0
15411,Upper Respiratory Infections,Granular Cell Leiomyosarcoma,0
15412,Childhood Extracranial Germ Cell Tumor,Mixed parotid tumor,0
15413,Malignancy,Recurrent Testicular Lymphoma,0
15414,ATLAS Score Clinical Classification,Activated B-cell type diffuse large B-cell lymphoma,0
15415,GORAB gene,Botryoid-Type Embryonal Rhabdomyosarcoma,0
15416,Neoplasms,Testicular cancer metastatic,0
15417,Most Recent,Cancer of Urinary Tract,0
15418,Skin,Familial Adenomatous Polyposis Associated Medulloblastoma,0
15419,Biological Response Modifiers,Bladder squamous cell carcinoma stage I,0
15420,Adolescent (age group),Refractory Barrett Esophagus,0
15421,Rhabdomyosarcoma,Acantholytic squamous cell carcinoma,0
15422,Papillary transitional cell neoplasm of low malignant potential,Recurrent Uveal Melanoma,0
15423,Complete Pharyngeal Contraction,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
15424,radiotherapeutic,adenosquamous carcinoma of breast,0
15425,Transformation,Localized Askin Tumor,0
15426,Direct type of relationship,Mucinous adenocarcinoma gastric,0
15427,Weight Loss,Unfavorable Non-Hodgkin Lymphoma,0
15428,Not abnormal,Undifferentiated Neuroblastoma,0
15429,Tissue Specimen Code,Stage IB Lung Cancer AJCC v7,0
15430,Leads (device),Mixed parotid tumor,0
15431,Pharmacotherapy,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
15432,Monoclonal Antibodies,Bladder squamous cell carcinoma stage I,0
15433,Bacterial Infections,Stage II Carcinoma of Penis,0
15434,parent,Cerebral Primitive Neuroectodermal Tumor,0
15435,Biological Response Modifiers,Benign Carotid Body Paraganglioma,0
15436,Often - answer to question,Extracranial Neuroblastoma,0
15437,Skin Specimen,Localized Ewing Sarcoma,0
15438,Type A,FIGO Stage II Ovarian Cancer,0
15439,Result,Unresectable Rhabdomyosarcoma,0
15440,Therapeutic radiology procedure,Colorectal High Grade B-Cell Lymphoma,0
15441,Malignant neoplasm of breast,Female Breast Carcinoma,0
15442,Occurrence,Localized Askin Tumor,0
15443,Thin skin,High Grade Glandular Intraepithelial Neoplasia,0
15444,Presence (property),Angiosarcoma of liver,0
15445,Part,Cancer of Urinary Tract,0
15446,GDF15 protein,Stage IB Lung Cancer AJCC v7,0
15447,Nine,Childhood Lymphoma,0
15448,Biological Response Modifier Therapy,Diffuse malignant mesothelioma,0
15449,Occur (action),Stage II Carcinoma of Penis,0
15450,Free of (attribute),Stage 0 Penile Cancer AJCC v8,0
15451,Malignant Neoplasms,Tonsillar Carcinoma,0
15452,T-Cell Receptor,Localized Ewing Sarcoma,0
15453,Factor,Localized Askin Tumor,0
15454,Prevalence aspects,Benign tumor of eyelid,0
15455,Mass,Stage IV Penile Cancer AJCC v7,0
15456,Medications,Low Grade Squamous Intraepithelial Neoplasia,0
15457,Group Object,Maxillary Sinus Adenocarcinoma,0
15458,Code,Acute Undifferentiated Leukemia,0
15459,Now (temporal qualifier),Locally Advanced Soft Tissue Sarcoma,0
15460,Group A (qualifier value),Adrenal Rest Tumor,0
15461,Numbers,Intestinal Metaplasia of Bladder Urothelium,0
15462,Benign Neoplasm,Stage IV Penile Cancer AJCC v7,0
15463,shared attribute,Childhood Lymphoma,0
15464,Identical,Neoplasms,0
15465,Management procedure,Malignant Testicular Sertoli Cell Tumor,0
15466,National Cancer Institute,Breast Ductal Adenoma,0
15467,Has focus,Adult Alveolar Soft Part Sarcoma,0
15468,At risk of infection,Recurrent Testicular Lymphoma,0
15469,Second edition,Adenocarcinoma,0
15470,Apply,Intestinal Metaplasia of Bladder Urothelium,0
15471,Bone Marrow Examination,Vaginal Non-Keratinizing Squamous Cell Carcinoma,0
15472,Including (qualifier),Metastatic Kidney Carcinoma,0
15473,Melanoma Pathway,Cerebral Primitive Neuroectodermal Tumor,0
15474,Time (foundation metadata concept),Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
15475,How Much Distress Weight Loss,Intestinal Metaplasia of Bladder Urothelium,0
15476,Acute Megakaryocytic Leukemias,Uterine Cancer,0
15477,Pharmacotherapy,Lymphomatous Adult T-Cell Leukemia/Lymphoma,0
15478,Heartburn,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
15479,Lymphoid Tissue,Small cell neuroendocrine carcinoma of bladder,0
15480,Causing,Malignant Testicular Sertoli Cell Tumor,0
15481,Tumor cells,sarcoma of spinal cord,0
15482,Treating,Malignant neoplasm of thalamus,0
15483,Analysis of substances,Human Papillomavirus-Related Carcinoma,0
15484,SLC6A2 protein,Airway Hemangioma,0
15485,Status post,Diffuse malignant mesothelioma,0
15486,Rare,Collecting Duct Carcinoma of the Kidney,0
15487,Coitus,Localized Askin Tumor,0
15488,Case unit dose,Mucinous adenocarcinoma gastric,0
15489,Malignant Neoplasms,gliosarcoma,0
15490,Occur (action),Malignant melanoma of eyelid,0
15491,Follow - dosing instruction imperative,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
15492,Hypertensive disease,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
15493,Group A (qualifier value),Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
15494,>90,Malignant melanoma of eyelid,0
15495,Appearance of eyelid,Hair nevus,0
15496,Manufactured form,Advanced Lung Carcinoma,0
15497,depend,Benign Apocrine Neoplasm,0
15498,Exostosis,Malignant Testicular Sertoli Cell Tumor,0
15499,Lymphatic Abnormalities,Thymic Clear Cell Carcinoma,0
15500,Wash (cleansing action),Precursor T-lymphoblastic lymphoma/leukemia stage III,0
15501,fluid - substance,Noninfiltrating Intraductal Carcinoma,0
15502,Combined,Adult Alveolar Soft Part Sarcoma,0
15503,Preventive monitoring,Pancreatic Intraepithelial Neoplasia-3,0
15504,Bothered by Night Sweats,Localized Ewing Sarcoma,0
15505,Specific qualifier value,Small cell neuroendocrine carcinoma of bladder,0
15506,Centroblast,Ichthyoses,0
15507,Neoplasms,Metastatic Malignant Neoplasm in the Sellar Region,0
15508,Keratoderma,Pilocytic astrocytoma of cerebellum,0
15509,CD69 protein,Childhood Fibrillary Astrocytoma,0
15510,status - In progress,Ovarian germ cell choriocarcinoma stage IV,0
15511,Base - General Qualifier,Endometrial Small Cell Carcinoma,0
15512,Medullary - body parts,Benign tumor of eyelid,0
15513,Weight decreased,Blepharal carcinoma,0
15514,combination - answer to question,Recurrent Testicular Lymphoma,0
15515,Renal carcinoma,Sarcomatoid Renal Cell Carcinoma,0
15516,Most,Neonatal leukemia,0
15517,Essential,Pilocytic astrocytoma of cerebellum,0
15518,include - SetOperator,Metastatic Malignant Neoplasm in the Sellar Region,0
15519,Chest,Mucinous adenocarcinoma gastric,0
15520,low,Botryoid-Type Embryonal Rhabdomyosarcoma,0
15521,Symptoms aspect,Thymic Clear Cell Carcinoma,0
