,CUI1,CUI2,label
22361,Neoplastic Smooth Muscle Cell,Crohn Disease-Associated Colorectal Adenocarcinoma,1
22362,Malignant Stromal Cell,Refractory Thyroid Gland Carcinoma,1
22363,Malignant Stromal Cell,Recurrent Fibrolamellar Carcinoma,1
22364,Neoplastic Smooth Muscle Cell,Carcinoma in situ in a polyp,1
22365,Neoplastic Smooth Muscle Cell,Low Grade Prostatic Intraepithelial Neoplasia,1
22366,Malignant Round Germ Cell with Glycogen-Rich Cytoplasm and Round Nucleus,Stage IIB Gestational Trophoblastic Tumor AJCC v7,1
22367,Neoplastic B-Lymphocyte,Recurrent T-Cell Prolymphocytic Leukemia,1
22368,Neoplastic B-Lymphocyte,Splenic Manifestation of T-Cell Large Granular Lymphocyte Leukemia,1
22369,Neoplastic Serous Epithelial Cell,Mucinous cystadenoma of ovary,1
22370,Malignant Stromal Cell,Unresectable Carcinoma,1
22371,Malignant Stromal Cell,Poorly Differentiated Hepatocellular Carcinoma,1
22372,Serous Adenocarcinoma Cell,Mucinous adenocarcinoma gastric,1
22373,Neoplastic Smooth Muscle Cell,Stage I Merkel Cell Carcinoma AJCC v7,1
22374,Neoplastic Smooth Muscle Cell,Postneoadjuvant Therapy Stage I Gastric Cancer AJCC v8,1
22375,Adenocarcinoma Cell,Polyp of middle ear,1
22376,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Central Nervous System B-Cell Non-Hodgkin Lymphoma,1
22377,Neoplastic Smooth Muscle Cell,verrucous carcinoma of vulva,1
22378,Malignant Stromal Cell,Colorectal Cancer by AJCC v7 Stage,1
22379,Neoplastic Squamous Cell,Mucin-Producing Intrahepatic Cholangiocarcinoma,1
22380,Malignant Stromal Cell,Colorectal Cancer by AJCC v8 Stage,1
22381,Malignant Large Germ Cell with Abundant Cytoplasm,Ovarian Cystic Teratoma,1
22382,Malignant Squamous Cell,Benign Cardiac Schwannoma,1
22383,Adenocarcinoma Cell with Intracytoplasmic Mucin,Prostate Leiomyoma,1
22384,Malignant Stromal Cell,Luminal A Prostate Carcinoma,1
22385,Malignant Stromal Cell,adenosquamous carcinoma of breast,1
22386,Malignant Large Germ Cell with Abundant Cytoplasm,Dermoid Cyst of the Spinal Cord,1
22387,Malignant Epithelial Cell,Glandular papilloma,1
22388,Neoplastic Smooth Muscle Cell,Metastatic Breast Carcinoid Tumor,1
22389,Melanoma Cell,Compound nevus of skin,1
22390,Neoplastic Smooth Muscle Cell,Stage IV Oropharyngeal (p16-Negative) Carcinoma AJCC v8,1
22391,Neoplastic Glandular Cell,Refractory Paranasal Sinus Squamous Cell Carcinoma,1
22392,Neoplastic Lymphocyte,Urethral Urothelial Papilloma,1
22393,Neoplastic B-Lymphocyte,Adult T-cell lymphoma/leukemia refractory,1
22394,Malignant Stromal Cell,Stage IIIB Lung Cancer AJCC v8,1
22395,"Tumor cells, malignant",estrogen-producing adrenal cortical adenoma,1
22396,Neoplastic Smooth Muscle Cell,Thymoma malignant noninvasive,1
22397,Neoplastic Squamous Cell,"Ampullary Flat Intraepithelial Neoplasia, High Grade",1
22398,Neoplastic Smooth Muscle Cell,Skin Metatypical Carcinoma,1
22399,Malignant Squamous Cell,Metastatic hepatocellular carcinoma,1
22400,"Tumor cells, malignant",Benign neoplasm of testis,1
22401,Malignant Connective and Soft Tissue Cell,Benign neoplasm of oral cavity,1
22402,"Tumor cells, malignant",Ureter Urothelial Papilloma,1
22403,Neoplastic Smooth Muscle Cell,small cell carcinoma of kidney,1
22404,"Tumor cells, malignant",Juvenile papillomatosis of breast,1
22405,Neoplastic Smooth Muscle Cell,Densely Granulated Lactotroph Adenoma,1
22406,Neoplastic Smooth Muscle Cell,Stage IIIC Colon Cancer AJCC v8,1
22407,Neoplastic Glandular Cell,Thoracic Esophagus Squamous Cell Carcinoma,1
22408,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Precursor B-lymphoblastic lymphoma stage I,1
22409,Neoplastic Squamous Cell,Transplant-Related Renal Cell Carcinoma,1
22410,Malignant Stromal Cell,Stage IIB Cervical Cancer AJCC v8,1
22411,Reed-Sternberg Cells,"Intestinal T-Cell Lymphoma, Not Otherwise Specified",1
22412,Neoplastic Squamous Cell,Stage I Differentiated Thyroid Gland Carcinoma AJCC v8,1
22413,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,ISS Stage II Plasma Cell Myeloma,1
22414,Neoplastic Smooth Muscle Cell,Stage IIIA Colorectal Neuroendocrine Tumor AJCC v8,1
22415,Neoplastic Smooth Muscle Cell,Stage IV Rectosigmoid Cancer AJCC v6,1
22416,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Extranodal marginal zone B-cell lymphoma (MALT type) stage III,1
22417,Adenocarcinoma Cell,Left atrial myxoma,1
22418,Malignant Stromal Cell,Stage IVA Hepatocellular Carcinoma AJCC v8,1
22419,Neoplastic Squamous Cell,"Glandular intraepithelial neoplasia, low grade",1
22420,Malignant Squamous Cell,Adenocarcinoma of anal canal,1
22421,Reed-Sternberg Cells,Ann Arbor Stage II Adult Contiguous Immunoblastic Lymphoma,1
22422,Neoplastic Smooth Muscle Cell,"Borderline Ovarian Mucinous Tumor, Intestinal Type",1
22423,Malignant Stromal Cell,Papillary transitional cell carcinoma,1
22424,Neoplastic Smooth Muscle Cell,Stage III Rectal Cancer AJCC v7,1
22425,Neoplastic Squamous Cell,Pancreatic Intraductal Tubulopapillary Neoplasm,1
22426,Malignant Stromal Cell,Spindle Cell Variant Thyroid Gland Papillary Carcinoma,1
22427,Neoplastic Smooth Muscle Cell,Laryngeal Adenosquamous Carcinoma,1
22428,Neoplastic Smooth Muscle Cell,Unresectable Urethral Urothelial Carcinoma,1
22429,Reed-Sternberg Cells,Noncutaneous Anaplastic Large Cell Lymphoma by Ann Arbor Stage,1
22430,Neoplastic Smooth Muscle Cell,Stage I Borderline Ovarian Surface Epithelial-Stromal Tumor,1
22431,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Recurrent Grade I Lymphomatoid Granulomatosis,1
22432,Malignant Stromal Cell,Stage IIIC Colon Cancer AJCC v8,1
22433,Neoplastic Squamous Cell,Uterine Ligament Papillary Cystadenoma Associated with von Hippel-Lindau Disease,1
22434,Neoplastic Smooth Muscle Cell,Stage IV Laryngeal Squamous Cell Carcinoma AJCC v7,1
22435,Malignant Stromal Cell,Paget Disease of the Scrotum,1
22436,Neoplastic Glandular Cell,squamous cell carcinoma of ovary,1
22437,Malignant Squamous Cell,Urethral Inverted Papilloma,1
22438,Neoplastic Smooth Muscle Cell,Multiple Endocrine Neoplasia Type 2b,1
22439,Malignant Stromal Cell,Stage IB Esophageal Cancer AJCC v7,1
22440,Neoplastic Smooth Muscle Cell,Alcohol-Related Hepatocellular Carcinoma,1
22441,Neoplastic B-Lymphocyte,Breast T-Cell Non-Hodgkin Lymphoma,1
22442,Malignant Squamous Cell,Sternal Intraosseous Schwannoma,1
22443,Neoplastic Smooth Muscle Cell,Fallopian Tube Papilloma,1
22444,Reed-Sternberg Cells,Ann Arbor Stage IV Aggressive Adult Non-Hodgkin Lymphoma,1
22445,Malignant Stromal Cell,Stage II Lung Cancer AJCC v6,1
22446,Neoplastic Squamous Cell,Clinical Stage 0 Gastroesophageal Junction Adenocarcinoma AJCC v8,1
22447,Atypical lymphoblast,Childhood Acute Erythroid Leukemia,1
22448,Neoplastic B-Lymphocyte,Intestinal T-cell lymphoma stage I,1
22449,Neoplastic Smooth Muscle Cell,Stage IV Urethral Cancer AJCC v8,1
22450,Neoplastic B-Lymphocyte,Stage IVA Mycosis Fungoides and Sezary Syndrome AJCC v7,1
22451,Neoplastic Smooth Muscle Cell,Uterine Corpus Carcinoid Tumor,1
22452,"Tumor cells, malignant",Benign phyllodes neoplasm of breast,1
22453,"Tumor cells, malignant",Laryngeal Leiomyoma,1
22454,Neoplastic Smooth Muscle Cell,Stage IB Eyelid Carcinoma AJCC v7,1
22455,Neoplastic Squamous Cell,Intrahepatic Bile Duct Papillary Neoplasm with an Associated Invasive Carcinoma,1
22456,Neoplastic Smooth Muscle Cell,Stage IIB Lung Adenocarcinoma AJCC v7,1
22457,Giant Cells,Gingival Angiofibroma,1
22458,Malignant Stromal Cell,Pancreatic Intraductal Tubulopapillary Neoplasm with an Associated Invasive Carcinoma,1
22459,Neoplastic Squamous Cell,Lepidic Predominant Adenocarcinoma,1
22460,Malignant Stromal Cell,Recurrent Fallopian Tube Serous Adenocarcinoma,1
22461,Malignant Stromal Cell,Adenoid cystic eccrine carcinoma,1
22462,Neoplastic Smooth Muscle Cell,Early-Stage Breast Carcinoma,1
22463,Malignant Endocrine Cell,Thyroid Gland Clear Cell Follicular Adenoma,1
22464,Malignant Stromal Cell,Adenosquamous cell lung cancer stage IV,1
22465,Malignant Stromal Cell,Stage I Esophageal Cancer AJCC v7,1
22466,Malignant Stromal Cell,Metastatic Adenoid Cystic Carcinoma,1
22467,Neoplastic Smooth Muscle Cell,Stage IV Hypopharyngeal Carcinoma AJCC v8,1
22468,Neoplastic Squamous Cell,Colorectal Intraepithelial Neoplasia,1
22469,Neoplastic Smooth Muscle Cell,Stage I Anal Canal Cancer AJCC v6 and v7,1
22470,Neoplastic Transitional Cell,Metanephric adenoma,1
22471,Malignant Large Germ Cell with Abundant Cytoplasm,Stage III Ovarian Teratoma AJCC v6 and v7,1
22472,Neoplastic Smooth Muscle Cell,Squamous Cell Bile Duct Carcinoma,1
22473,"Tumor cells, malignant",Colorectal Schwannoma,1
22474,Neoplastic Smooth Muscle Cell,Metastatic Cervical Adenosquamous Carcinoma,1
22475,Malignant Stromal Cell,Stage II Thyroid Gland Follicular Carcinoma 55 Years and Older AJCC v8,1
22476,Neoplastic Smooth Muscle Cell,Acinar cell adenoma,1
22477,Neoplastic Smooth Muscle Cell,Stage IVC Oropharyngeal Squamous Cell Carcinoma AJCC v7,1
22478,Epithelioid Endothelial Cell,Senile angioma,1
22479,Neoplastic Squamous Cell,Metastatic Signet Ring Cell Breast Carcinoma,1
22480,Adenocarcinoma Cell with Intracytoplasmic Mucin,Fallopian Tube Serous Adenofibroma,1
22481,"Tumor cells, malignant",Benign Pericytic Neoplasm,1
22482,Neoplastic Glandular Cell,Advanced Laryngeal Squamous Cell Carcinoma,1
22483,Malignant Polygonal Cell with Abundant Granular Cytoplasm,Benign Peripheral Nerve Granular Cell Tumor,1
22484,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Pediatric nodal marginal zone lymphoma,1
22485,Neoplastic Smooth Muscle Cell,External Ear Carcinoma,1
22486,Neoplastic Glial Cell,Carcinoma ex pleomorphic adenoma of parotid gland,1
22487,Malignant Stromal Cell,Clear Cell Variant Thyroid Gland Papillary Carcinoma,1
22488,Malignant Stromal Cell,Low Grade Adenosquamous Breast Carcinoma,1
22489,Neoplastic B-Lymphocyte,Angioimmunoblastic Lymphadenopathy,1
22490,Malignant Stromal Cell,Mucinous cystadenofibroma,1
22491,Neoplastic Leydig Cell,Ovarian Fibromata,1
22492,Neoplastic Squamous Cell,Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8,1
22493,Malignant Connective and Soft Tissue Cell,Polyp of middle ear,1
22494,Malignant Squamous Cell,Periampullary Adenocarcinoma,1
22495,Neoplastic Glandular Cell,Cutaneous Squamous Cell Carcinoma of the Head and Neck by AJCC v8 Stage,1
22496,Neoplastic Smooth Muscle Cell,Clear cell papillary renal cell carcinoma,1
22497,Malignant Stromal Cell,Stage IV Anal Cancer AJCC v8,1
22498,Adenocarcinoma Cell,Benign Cardiac Germ Cell Tumor,1
22499,Neoplastic Squamous Cell,Histiocytoid Breast Carcinoma,1
22500,Neoplastic Glandular Cell,Esophageal Well Differentiated Squamous Cell Carcinoma,1
22501,Neoplastic Smooth Muscle Cell,Anal cancer metastatic,1
22502,Neoplastic Squamous Cell,clear cell adenocarcinoma of gallbladder,1
22503,Neoplastic Sex Cord-Stromal Cell,Stage I Malignant Mediastinal Germ Cell Tumor,1
22504,Neoplastic Smooth Muscle Cell,Stage IB Vulvar Cancer AJCC v7,1
22505,Reed-Sternberg Cells,Grade 2 Cutaneous Follicular Lymphoma,1
22506,Malignant Stromal Cell,Pancreatic carcinoma resectable,1
22507,Malignant Stromal Cell,Sweat Gland Tubular Carcinoma,1
22508,Malignant Stromal Cell,Stage IV Renal Pelvis and Ureter Cancer AJCC v7,1
22509,Neoplastic Smooth Muscle Cell,Familial Adrenal Gland Pheochromocytoma,1
22510,Neoplastic Smooth Muscle Cell,Breast Cancer by AJCC v8 Anatomic Stage,1
22511,Adenocarcinoma Cell with Intracytoplasmic Mucin,Benign neoplasm of fallopian tube,1
22512,Malignant Stromal Cell,Pleomorphic Hepatocellular Carcinoma,1
22513,Neoplastic Smooth Muscle Cell,Stage IIIA1 Ovarian Cancer AJCC v8,1
22514,Malignant Stromal Cell,Mucoepidermoid carcinoma of submandibular gland,1
22515,Malignant Stromal Cell,Stage IIIC Breast Cancer AJCC v7,1
22516,Neoplastic Squamous Cell,Pseudomyxoma Peritonei,1
22517,Neoplastic Smooth Muscle Cell,Small Intestinal Villous Adenoma,1
22518,Neoplastic Smooth Muscle Cell,Stage III Thyroid Gland Follicular Carcinoma AJCC v8,1
22519,Malignant Stromal Cell,Bladder Tubulo-Cystic Clear Cell Adenocarcinoma,1
22520,Malignant Hyperchromatic Small Epithelial Cell,Advanced Lung Non-Squamous Non-Small Cell Carcinoma,1
22521,Neoplastic Ganglion Cell,Metastatic Neuroblastoma,1
22522,Malignant Squamous Cell,Endobronchial Hamartoma,1
22523,Malignant Stromal Cell,Stage IVB Rectal Cancer AJCC v8,1
22524,Neoplastic Sex Cord-Stromal Cell,Childhood Seminoma,1
22525,Neoplastic Smooth Muscle Cell,fibroma of testis,1
22526,Neoplastic Squamous Cell,"Thyroid Gland Follicular Carcinoma, Encapsulated Angioinvasive",1
22527,Neoplastic Squamous Cell,Tall Cell Variant Thyroid Gland Papillary Carcinoma,1
22528,"Tumor cells, malignant",Parathyroid Gland Lipoadenoma,1
22529,Neoplastic Squamous Cell,Borderline cystadenoma,1
22530,Malignant Squamous Cell,hepatoid adenocarcinoma of gallbladder,1
22531,Neoplastic Smooth Muscle Cell,Large cell lung cancer stage I,1
22532,Neoplastic Germ Cell,"Testicular Sertoli Cell Tumor, Lipid Rich Variant",1
22533,Malignant Stromal Cell,Mucinous adenocarcinoma of appendix,1
22534,Neoplastic Smooth Muscle Cell,Colorectal Adenoma with Severe Dysplasia,1
22535,Malignant Stromal Cell,Stage 0 Lip Carcinoma,1
22536,Malignant Stromal Cell,Refractory Bladder Carcinoma,1
22537,Malignant Stromal Cell,Vaginal Angiomyofibroblastoma,1
22538,Neoplastic Smooth Muscle Cell,Stage IIA Esophageal Squamous Cell Carcinoma AJCC v7,1
22539,Neoplastic Smooth Muscle Cell,Stage IV Penile Cancer AJCC v6,1
22540,Neoplastic Smooth Muscle Cell,Stage IIA Appendix Carcinoma AJCC v8,1
22541,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Adult Diffuse Large B-Cell Lymphoma,1
22542,Atypical lymphoblast,Acute Promyelocytic Leukemia,1
22543,Neoplastic Squamous Cell,Gastric Intestinal-Type Adenocarcinoma,1
22544,Neoplastic Smooth Muscle Cell,Stage III Hypopharyngeal Carcinoma AJCC v7,1
22545,Malignant Stromal Cell,Stage IVA Hepatocellular Carcinoma AJCC v7,1
22546,Neoplastic Smooth Muscle Cell,Adenocarcinoma with spindle cell metaplasia,1
22547,Malignant Stromal Cell,Eyelid Sebaceous Gland Carcinoma,1
22548,Neoplastic Squamous Cell,Pancreatic Intraepithelial Neoplasia-1B,1
22549,Neoplastic Smooth Muscle Cell,undifferentiated carcinoma of ureter,1
22550,Neoplastic Sertoli Cell,Hilus cell tumor of ovary,1
22551,Reed-Sternberg Cells,Refractory T Lymphoblastic Lymphoma,1
22552,Neoplastic B-Lymphocyte,Adult T Acute Lymphoblastic Leukemia,1
22553,Malignant Stromal Cell,Clinical Stage III HPV-Mediated (p16-Positive) Oropharyngeal Carcinoma AJCC v8,1
22554,Neoplastic Smooth Muscle Cell,Bile Duct Biliary Intraepithelial Neoplasia,1
22555,Malignant Stromal Cell,Stage IVB Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7,1
22556,Neoplastic Smooth Muscle Cell,Endometrial adenocarcinoma metastatic,1
22557,Malignant Stromal Cell,Fallopian Tube Cancer by AJCC v8 Stage,1
22558,Malignant Stromal Cell,Serous cystadenocarcinoma ovary,1
22559,Neoplastic Squamous Cell,Clinical Stage IVA Esophageal Adenocarcinoma AJCC v8,1
22560,Adenocarcinoma Cell,Benign neoplasm of gum,1
22561,Malignant Stromal Cell,Stage IIB Esophageal Adenocarcinoma AJCC v7,1
22562,Reed-Sternberg Cells,"Recurrent Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type",1
22563,Malignant Epithelial Small Cell,Lung Large Cell Carcinoma by AJCC v7 Stage,1
22564,Malignant Stromal Cell,Colon Carcinoma,1
22565,Neoplastic Squamous Cell,serous adenocarcinofibroma of ovary,1
22566,Malignant Hyperchromatic Small Epithelial Cell,Locally Advanced Lung Non-Squamous Non-Small Cell Carcinoma,1
22567,Malignant Stromal Cell,Bladder Papillary Clear Cell Adenocarcinoma,1
22568,Malignant Neuroendocrine Large Cell,"Ovarian Small Cell Carcinoma, Pulmonary Type",1
22569,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Recurrent Grade 3a Follicular Lymphoma,1
22570,Adenocarcinoma Cell with Intracytoplasmic Mucin,Benign Vaginal Mixed Epithelial and Mesenchymal Neoplasm,1
22571,Malignant Stromal Cell,Stage III Primary Peritoneal Cancer AJCC v7,1
22572,Neoplastic Smooth Muscle Cell,Bladder Enteric Type Adenocarcinoma,1
22573,Serous Adenocarcinoma Cell,mucinous adenocarcinoma of anus,1
22574,"Tumor cells, malignant",Fallopian Tube Metaplastic Papillary Tumor,1
22575,Neoplastic Glandular Cell,Stage I Esophageal Squamous Cell Carcinoma AJCC v7,1
22576,Neoplastic Sertoli Cell,Ovarian Cellular Fibroma,1
22577,Neoplastic Smooth Muscle Cell,Refractory Anal Carcinoma,1
22578,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Testicular Follicular Lymphoma,1
22579,Neoplastic Germ Cell,Adult Type Ovarian Granulosa Cell Tumor,1
22580,Neoplastic Smooth Muscle Cell,Bladder Squamous Cell Carcinoma,1
22581,"Tumor cells, malignant",Benign Mixed Epithelial and Mesenchymal Hair Follicle Neoplasm,1
22582,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,"Splenic B-Cell Lymphoma/Leukemia, Unclassifiable",1
22583,Malignant Squamous Cell,signet ring cell carcinoma of gallbladder,1
22584,"Tumor cells, malignant",Central Breast Papilloma,1
22585,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Double expressor lymphoma,1
22586,Malignant Stromal Cell,Metastatic basal cell carcinoma,1
22587,Adenocarcinoma Cell with Intracytoplasmic Mucin,Ovarian Cystadenoma,1
22588,Neoplastic Smooth Muscle Cell,Metastatic urothelial carcinoma,1
22589,Neoplastic Epithelial Cell,Liver Extraskeletal Osteosarcoma,1
22590,Neoplastic Sex Cord-Stromal Cell,Malignant Extragonadal Non-Seminomatous Germ Cell Tumor,1
22591,Malignant Stromal Cell,Vaginal Mullerian Papilloma,1
22592,Malignant Squamous Cell,Stage IV Esophageal Adenocarcinoma AJCC v7,1
22593,Malignant Stromal Cell,Childhood Lung Non-Small Cell Carcinoma,1
22594,Adenocarcinoma Cell,Broad Ligament Serous Cystadenofibroma,1
22595,Neoplastic Sex Cord-Stromal Cell,Testicular embryonal carcinoma stage II,1
22596,Neoplastic Sex Cord-Stromal Cell,Pineal Region Teratoma,1
22597,Malignant Stromal Cell,Small Cell Adenocarcinoma,1
22598,Neoplastic Sex Cord-Stromal Cell,Stage III Testicular Non-Seminomatous Germ Cell Tumor AJCC v6 and v7,1
22599,Neoplastic Smooth Muscle Cell,Uterine Corpus Neuroendocrine Neoplasm,1
22600,Neoplastic Smooth Muscle Cell,tubular adenoma of gallbladder,1
22601,Neoplastic Smooth Muscle Cell,Vestibular Micropapillomatosis,1
22602,Malignant Stromal Cell,Stage IVB Pharyngeal Carcinoma,1
22603,Malignant Germ Cell,Dermoid Cyst of the Spinal Cord,1
22604,Adenocarcinoma Cell,Benign Mediastinal Germ Cell Tumor,1
22605,Malignant Stromal Cell,Recurrent Submandibular Gland Carcinoma ex Pleomorphic Adenoma,1
22606,Reed-Sternberg Cells,Mediastinal T Lymphoblastic Lymphoma,1
22607,Neoplastic Squamous Cell,Cholangiocarcinoma recurrent,1
22608,Neoplastic Smooth Muscle Cell,Stage IIA Appendix Carcinoma AJCC v8,1
22609,Malignant Squamous Cell,Renal Cell Carcinoma with Constitutional Chromosome 3 Translocations,1
22610,Neoplastic Squamous Cell,Adenocarcinoma of rectum,1
22611,Adenocarcinoma Cell with Intracytoplasmic Mucin,Benign Reproductive System Neoplasm,1
22612,Malignant Stromal Cell,Stage III Renal Pelvis and Ureter Cancer AJCC v7,1
22613,Malignant Stromal Cell,Refractory Laryngeal Squamous Cell Carcinoma,1
22614,Neoplastic Smooth Muscle Cell,Postneoadjuvant Therapy Stage IIIB Gastroesophageal Junction Adenocarcinoma AJCC v8,1
22615,Neoplastic Squamous Cell,Vulvar Papillary Hidradenoma,1
22616,Adenocarcinoma Cell,Benign neoplasm of tongue,1
22617,Atypical lymphoblast,Acute Myeloid Leukemia with Monoallelic Mutations of CEBPA,1
22618,Malignant Transitional Cell,Bladder Urothelial Papilloma,1
22619,Malignant Stromal Cell,Resectable Carcinoma,1
22620,Malignant Epithelial Cell,Skin Papilloma,1
22621,Neoplastic Smooth Muscle Cell,Ovarian Serous Adenocarcinoma,1
22622,Neoplastic Smooth Muscle Cell,Borderline Ovarian Seromucinous Tumor/Atypical Proliferative Ovarian Seromucinous Tumor,1
22623,"Tumor cells, malignant",Skin Papilloma,1
22624,Malignant Stromal Cell,Oropharyngeal squamous cell carcinoma stage I,1
22625,Neoplastic Smooth Muscle Cell,Early gastric cancer,1
22626,Neoplastic Smooth Muscle Cell,Stage 0 Vulvar Carcinoma,1
22627,Malignant Squamous Cell,Locally Advanced Unresectable Renal Cell Carcinoma,1
22628,"Tumor cells, malignant",Intramuscular lipoma,1
22629,Reed-Sternberg Cells,Thyroid Immunoblastic Lymphoma,1
22630,Neoplastic Smooth Muscle Cell,Stage IV Nasal Cavity and Paranasal Sinus Cancer AJCC v6,1
22631,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Waldenstrom's macroglobulinemia refractory,1
22632,Neoplastic Glandular Cell,Lung Squamous Cell Papilloma,1
22633,"Tumor cells, malignant",Seborrheic keratosis of eyelid,1
22634,Neoplastic Smooth Muscle Cell,Central Breast Papilloma,1
22635,Neoplastic Smooth Muscle Cell,Breast Carcinoma Metastatic in the Spine,1
22636,Malignant Stromal Cell,Major Salivary Gland Adenoid Cystic Carcinoma,1
22637,Neoplastic Smooth Muscle Cell,Luminal A Breast Carcinoma,1
22638,Epithelioid Melanoma Cell,Choroid Spindle Cell Melanoma,1
22639,Malignant Stromal Cell,Invasive carcinoma of breast,1
22640,Neoplastic Glandular Cell,Anal Canal Squamous Intraepithelial Neoplasia,1
22641,Neoplastic Ependymal Cell,Benign Childhood Cerebral Neoplasm,1
22642,Neoplastic Smooth Muscle Cell,Resectable Intrahepatic Cholangiocarcinoma,1
22643,Neoplastic Squamous Cell,Carcinoma ex Eccrine Spiradenoma,1
22644,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH,1
22645,Neoplastic Smooth Muscle Cell,"Adenoma, Basal Cell",1
22646,Malignant Stromal Cell,Endometrial Transitional Cell Carcinoma,1
22647,Malignant Stromal Cell,Unresectable Hepatocellular Carcinoma,1
22648,Neoplastic Squamous Cell,Oncocytic Variant Thyroid Gland Papillary Carcinoma,1
22649,"Tumor cells, malignant",leiomyoma of trachea,1
22650,Malignant Squamous Cell,Invasive Mucinous Lung Adenocarcinoma,1
22651,Neoplastic Smooth Muscle Cell,Hereditary Papillary Renal Carcinoma,1
22652,"Tumor cells, malignant",Colon Cavernous Hemangioma,1
22653,Neoplastic Smooth Muscle Cell,Stage III Renal Cell Cancer AJCC v8,1
22654,Neoplastic Smooth Muscle Cell,Stage IIB Pancreatic Cancer AJCC v8,1
22655,Malignant Stromal Cell,Stage II Fallopian Tube Cancer AJCC v8,1
22656,Malignant Stromal Cell,Stage II Thyroid Gland Papillary Carcinoma AJCC v7,1
22657,Neoplastic Smooth Muscle Cell,Refractory Pancreatic Carcinoma,1
22658,Malignant Stromal Cell,Hepatocellular Carcinoma by AJCC v7 Stage,1
22659,Neoplastic Smooth Muscle Cell,"Infiltrating Bladder Urothelial Carcinoma, Sarcomatoid Variant without Heterologous Elements",1
22660,Epithelioid Endothelial Cell,Breast Capillary Hemangioma,1
22661,Malignant Germ Cell,Benign germ cell tumor of ovary,1
22662,Neoplastic Smooth Muscle Cell,Localized Parathyroid Gland Carcinoma,1
22663,Malignant Squamous Cell,Stage II Thyroid Gland Follicular Carcinoma AJCC v7,1
22664,"Tumor cells, malignant",Benign Uterine Corpus PEComa,1
22665,Serous Adenocarcinoma Cell,"Cervical Mucinous Adenocarcinoma, Signet Ring Cell Type",1
22666,Neoplastic Squamous Cell,Gallbladder Papillary Biliary Intraepithelial Neoplasia,1
22667,Neoplastic Smooth Muscle Cell,Stage IIIA Esophageal Cancer AJCC v7,1
22668,Neoplastic Serous Epithelial Cell,"Vulvar Adenocarcinoma, Intestinal-Type",1
22669,Malignant Stromal Cell,Stage I Fallopian Tube Cancer,1
22670,Malignant Stromal Cell,Refractory Paranasal Sinus Squamous Cell Carcinoma,1
22671,Malignant Squamous Cell,Mucinous adenocarcinoma of colon,1
22672,"Tumor cells, malignant","Perivascular epithelioid tumor, benign",1
22673,Neoplastic Glandular Cell,Keratinizing Paranasal Sinus Squamous Cell Carcinoma,1
22674,Neoplastic Smooth Muscle Cell,Borderline Ovarian Seromucinous Tumor/Atypical Proliferative Ovarian Seromucinous Tumor,1
22675,"Tumor cells, malignant",Laryngeal Leiomyoma,1
22676,Neoplastic Smooth Muscle Cell,Advanced Urothelial Carcinoma,1
22677,Neoplastic Smooth Muscle Cell,Stage II Differentiated Thyroid Gland Carcinoma AJCC v8,1
22678,Reed-Sternberg Cells,Colon Burkitt Lymphoma,1
22679,Malignant Stromal Cell,Extrapulmonary Small Cell Carcinoma,1
22680,Neoplastic Smooth Muscle Cell,"Borderline Ovarian Mucinous Tumor, Intestinal Type",1
22681,Neoplastic Squamous Cell,Clinical Stage I Esophageal Adenocarcinoma AJCC v8,1
22682,Malignant Stromal Cell,"Squamous cell carcinoma, microinvasive",1
22683,Serous Adenocarcinoma Cell,Benign Cervical Mixed Epithelial and Mesenchymal Neoplasm,1
22684,Malignant Transitional Cell,Renal Pelvis Urothelial Papilloma,1
22685,Malignant Transitional Cell,Lipoma of chest wall,1
22686,Neoplastic Smooth Muscle Cell,Invasive Cribriform Breast Carcinoma,1
22687,Malignant Stromal Cell,Stage IIIB Colorectal Cancer AJCC v7,1
22688,Malignant Epithelial Cell,Melanoacanthoma,1
22689,Malignant Stromal Cell,Stage IIIC Esophageal Squamous Cell Carcinoma AJCC v7,1
22690,Reed-Sternberg Cells,B-cell lymphoma stage III,1
22691,Neoplastic Smooth Muscle Cell,Glomus Jugulare Tumor,1
22692,Malignant Stromal Cell,Endometrial Large Cell Neuroendocrine Carcinoma,1
22693,Neoplastic Glandular Cell,Cervical high grade squamous intraepithelial lesion,1
