,CUI1,CUI2,label
9906,Tired,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
9907,Manufactured form,Pancreatic Intraepithelial Neoplasia-3,0
9908,Manufactured form,Malignant Neoplasm of Lung - Multiple Primary Sites,0
9909,Site of,Tonsillar Carcinoma,0
9910,Inflammatory cell,Mastocytosis,0
9911,cell activation,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
9912,Case unit dose,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
9913,AKR1A1 wt Allele,Stage I Adult Non-Hodgkin Lymphoma,0
9914,Person 1,Recurrent Uveal Melanoma,0
9915,Common (qualifier value),Metastatic Neoplasm to the Gallbladder,0
9916,Structure of great blood vessel (organ),Digestive System Hodgkin Lymphoma,0
9917,Down Syndrome,Acute Undifferentiated Leukemia,0
9918,Junction Device,Refractory Barrett Esophagus,0
9919,Fused structure,Pilocytic astrocytoma of cerebellum,0
9920,10%,Mucinous adenocarcinoma gastric,0
9921,Have Weight Loss,Stage IB Lung Cancer AJCC v7,0
9922,Calcium Channel Antagonists [MoA],Refractory Barrett Esophagus,0
9923,World,Endometrial Small Cell Carcinoma,0
9924,Carcinoma,Metastatic Ductal Breast Carcinoma,0
9925,Neck,Recurrent Testicular Lymphoma,0
9926,Small,Acantholytic squamous cell carcinoma,0
9927,High Mitotic Activity,Angiosarcoma of liver,0
9928,Most,Urethral Carcinoma,0
9929,Circulatory Process,Testicular cancer metastatic,0
9930,Location of Pharyngeal Residue Following Swallowing,Cartilaginous exostosis,0
9931,Morbidity - disease rate,Mucinous adenocarcinoma gastric,0
9932,Triggered by,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
9933,alpha 1-Antitrypsin Deficiency,Adult Hepatocellular Carcinoma,0
9934,Cream,Spongiotic dermatitis,0
9935,Overall,Undifferentiated Endocervical Sarcoma,0
9936,Numbers,Acute Undifferentiated Leukemia,0
9937,Include (action),Acantholytic squamous cell carcinoma,0
9938,Barrett Esophagus,Refractory Barrett Esophagus,0
9939,3+ Answer to Question,Recurrent Uveal Melanoma,0
9940,Hyperplasia,Atypical Lobular Breast Hyperplasia,0
9941,Primary malignant neoplasm,Maxillary Sinus Adenocarcinoma,0
9942,child survival,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
9943,Megakaryoblasts,Neonatal leukemia,0
9944,Very Much,Metastatic Neoplasm to the Gallbladder,0
9945,Infrequent,gliosarcoma,0
9946,Surgical patch,Contact dermatitis due to alkali,0
9947,Affect (mental function),Adult Fibrolamellar Carcinoma,0
9948,NCI CTEP SDC Salivary Gland Cancer Sub-Category Terminology,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
9949,Treating,Recurrent Uveal Melanoma,0
9950,Beginning,Stage IB Lung Cancer AJCC v7,0
9951,Treatment Epoch,Carcinoma of urinary bladder,0
9952,Regurgitation - mechanism,Refractory Barrett Esophagus,0
9953,Small cell carcinoma of lung,Metastatic Carcinoma in the Lung,0
9954,Plasma,Digestive System Hodgkin Lymphoma,0
9955,Manufactured sign,Methotrexate-Associated Hodgkin Lymphoma,0
9956,Sweat,Benign Apocrine Neoplasm,0
9957,Approximate,FIGO Stage II Ovarian Cancer,0
9958,Interaction,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
9959,white blood cell type,Stage I Adult Non-Hodgkin Lymphoma,0
9960,Neoplasms,Female Breast Carcinoma,0
9961,Manufactured form,Leiomyoma of Gallbladder,0
9962,Occurrence,adenoid cystic carcinoma of lung,0
9963,Intestines,Intestinal Neuroendocrine Carcinoma,0
9964,Loss of appetite (finding),Pancreatic Intraepithelial Neoplasia-3,0
9965,95,FIGO Stage II Ovarian Cancer,0
9966,Estrogen [EPC],Endometrial Small Cell Carcinoma,0
9967,low,Placental aromatase deficiency,0
9968,Malignant Neoplasms,Colorectal High Grade B-Cell Lymphoma,0
9969,Easy bleeding,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
9970,<50,Extracranial Neuroblastoma,0
9971,dendritic spine neck,Extra-Adrenal Paraganglioma,0
9972,Rate,Endometrial Small Cell Carcinoma,0
9973,Spherical shape,Adult Alveolar Soft Part Sarcoma,0
9974,control aspects,Pancreatic Intraepithelial Neoplasia-3,0
9975,Adult Classical Hodgkin Lymphoma,Hodgkin lymphoma,0
9976,Lacking,Breast Ductal Adenoma,0
9977,Reduced,Testicular cancer metastatic,0
9978,Test - temporal region,Benign neoplasm of thorax,0
9979,The Sun,Acantholytic squamous cell carcinoma,0
9980,Used by,Cartilaginous exostosis,0
9981,Site,Angiosarcoma of liver,0
9982,Specimen Source Codes - Lesion,Atypical Lobular Breast Hyperplasia,0
9983,Including (qualifier),adenoid cystic carcinoma of lung,0
9984,Most,Malignant melanoma of eyelid,0
9985,New,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
9986,Lymphocyte,Recurrent Testicular Lymphoma,0
9987,Usual Severity Cough,Diffuse malignant mesothelioma,0
9988,Therapeutic radiology procedure,Carcinoma of urinary bladder,0
9989,Solid Dose Form,Anterior Urethral Malignant Neoplasm,0
9990,Diffuse Large B-Cell Lymphoma,Primary Cutaneous Diffuse Large B-Cell Lymphoma,0
9991,Individual,Primary Cutaneous Plasmablastic Lymphoma,0
9992,Connecticut,de novo Myelodysplastic Syndrome,0
9993,Disease Screening,Mucinous adenocarcinoma gastric,0
9994,Usually,Acute lymphadenitis,0
9995,Soft Tissue Route of Drug Administration,Localized Askin Tumor,0
9996,Treatment Epoch,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
9997,Full,Familial Hemophagocytic Lymphocytosis,0
9998,Antibiotics,Cancer of Urinary Tract,0
9999,Skin Pigmentation,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10000,Fever symptoms (finding),Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
10001,Dysuria,Endometrial Small Cell Carcinoma,0
10002,Discover,Unresectable Rhabdomyosarcoma,0
10003,Common Cold,Acute lymphadenitis,0
10004,Frequently,Malignant Neoplasm with Regional Lymph Node Involvement,0
10005,bony process,FIGO Stage II Ovarian Cancer,0
10006,Linear,FIGO Stage II Ovarian Cancer,0
10007,Oral cavity,Maxillary Sinus Adenocarcinoma,0
10008,>40 years,adenoid cystic carcinoma of lung,0
10009,Painful intercourse female,Anterior Urethral Malignant Neoplasm,0
10010,Transurethral Resection,Carcinoma of urinary bladder,0
10011,Phenomenon,Clonal Hematopoiesis of Indeterminate Potential,0
10012,adaptive,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10013,Occurrence,Mucinous neoplasm,0
10014,risk factors,Bladder squamous cell carcinoma stage I,0
10015,Exposure to asbestos,Diffuse malignant mesothelioma,0
10016,Immune System Processes,Recurrent Uveal Melanoma,0
10017,Abdomen,Benign neoplasm of thorax,0
10018,Esophagitis,Refractory Barrett Esophagus,0
10019,Follow - dosing instruction imperative,Cancer of Urinary Tract,0
10020,Synonym (core metadata concept),Cartilaginous exostosis,0
10021,Staging:Finding:Point in time:Cancer.To be specified in another part of the message:Narrative,Intestinal Metaplasia of Bladder Urothelium,0
10022,Rating (action),Undifferentiated Endocervical Sarcoma,0
10023,Continuance of life,Benign neoplasm of thorax,0
10024,Treating,FIGO Stage II Ovarian Cancer,0
10025,Either,Leiomyoma of Gallbladder,0
10026,Cerebellum,Pilocytic astrocytoma of cerebellum,0
10027,Epidemiology,gliosarcoma,0
10028,Kidney,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10029,Affecting,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
10030,Occurrence Indicator,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10031,status - In progress,Mucinous neoplasm,0
10032,Time,Localized Askin Tumor,0
10033,Hemangioma,Liver Cavernous Hemangioma,0
10034,Data Change Date,Unresectable Rhabdomyosarcoma,0
10035,Urticaria,Mastocytosis,0
10036,Type - attribute,Bladder squamous cell carcinoma stage I,0
10037,Either,Female Breast Carcinoma,0
10038,North America,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10039,Occur (action),Malignant neoplasm of choroid,0
10040,Persons,Clonal Hematopoiesis of Indeterminate Potential,0
10041,Stomach structure,Refractory Barrett Esophagus,0
10042,Cancer Genus,Adult Hepatocellular Carcinoma,0
10043,Early,FIGO Stage II Ovarian Cancer,0
10044,Application Context,Extra-Adrenal Paraganglioma,0
10045,Feature,benign mature teratoma of pancreas,0
10046,Characterization,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10047,Logical Condition,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10048,Generic Role,BRCA2 Syndrome,0
10049,Togo,Liver Cavernous Hemangioma,0
10050,Vagina,squamous cell carcinoma of the thyroid gland,0
10051,800,Diffuse malignant mesothelioma,0
10052,History of previous events,Malignant melanoma of eyelid,0
10053,Condition,Maxillary Sinus Adenocarcinoma,0
10054,Term Birth,Ichthyosis,0
10055,Enzyme Unit,Childhood Thyroid Gland Follicular Carcinoma,0
10056,Breast,Atypical Lobular Breast Hyperplasia,0
10057,Function Axis,Digestive System Hodgkin Lymphoma,0
10058,AS virus,Human Papillomavirus-Related Carcinoma,0
10059,Lymphocyte component of blood,Hodgkin lymphoma,0
10060,gene therapy,Clonal Hematopoiesis of Indeterminate Potential,0
10061,Lung,Granular Cell Leiomyosarcoma,0
10062,How Often Weight Loss,Stage IB Lung Cancer AJCC v7,0
10063,kidneys and collecting system,Collecting Duct Carcinoma of the Kidney,0
10064,Certain (qualifier value),Pancreatic Intraepithelial Neoplasia-3,0
10065,Mass of body structure,Recurrent Testicular Lymphoma,0
10066,Reduced,FIGO Stage II Ovarian Cancer,0
10067,Certainties,Bladder squamous cell carcinoma stage I,0
10068,Virilization,Placental aromatase deficiency,0
10069,shared attribute,Anterior Urethral Malignant Neoplasm,0
10070,Circulating,Testicular cancer metastatic,0
10071,Menopause,Undifferentiated Endocervical Sarcoma,0
10072,International Classification of Diseases,Rhabdomyosarcoma with ganglionic differentiation,0
10073,Affecting,Uterine Cancer,0
10074,Frequently,Acute lymphadenitis,0
10075,Organ,Stage IB Pancreatic Cancer AJCC v8,0
10076,Condylomata Acuminata,Human Papillomavirus-Related Carcinoma,0
10077,Including (qualifier),Leptomeningeal sarcoma,0
10078,shared attribute,Malignant melanoma of eyelid,0
10079,Occurrence,Familial Adenomatous Polyposis Associated Medulloblastoma,0
10080,Links List,Human Papillomavirus-Related Carcinoma,0
10081,More,Stage IB Pancreatic Cancer AJCC v8,0
10082,Worse,FIGO Stage II Ovarian Cancer,0
10083,metaplastic cell transformation,Familial Adenomatous Polyposis Associated Medulloblastoma,0
10084,Hollow shape,squamous cell carcinoma of the thyroid gland,0
10085,Caucasians,Extracranial Neuroblastoma,0
10086,Symptoms,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10087,Dictionaries as Topic,Ampulla of Vater Tubular Adenoma,0
10088,Mutation,Acute Undifferentiated Leukemia,0
10089,Individual,Extra-Adrenal Paraganglioma,0
10090,Immune System Finding,Digestive System Hodgkin Lymphoma,0
10091,pharmacotherapeutic,Mucinous adenocarcinoma gastric,0
10092,Back structure,Airway Hemangioma,0
10093,Hodgkin Disease,Malignant Neoplasm with Regional Lymph Node Involvement,0
10094,penis,Stage II Carcinoma of Penis,0
10095,Referring,Digestive System Hodgkin Lymphoma,0
10096,Type of complication,mucinous adenocarcinoma of gallbladder,0
10097,Squamous cell carcinoma,Carcinoma of urinary bladder,0
10098,Worse,Malignant neoplasm of thalamus,0
10099,Nevus,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10100,Onset of (contextual qualifier),Acantholytic squamous cell carcinoma,0
10101,Sore skin,Stage II Carcinoma of Penis,0
10102,Pancreatic Cancer Pathway,Mucinous neoplasm,0
10103,Physical Activity Measurement,Thymic Clear Cell Carcinoma,0
10104,Placement action,Testicular cancer metastatic,0
10105,shared attribute,Giant cell angiofibroma,0
10106,NCI CTEP SDC Uterine Cancer Sub-Category Terminology,Undifferentiated Endocervical Sarcoma,0
10107,treatment - ActInformationManagementReason,Bladder squamous cell carcinoma stage I,0
10108,Brain Neoplasms,Recurrent Diffuse Intrinsic Pontine Glioma,0
10109,Trial Screening,Endometrial Small Cell Carcinoma,0
10110,Views survey,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10111,Pap smear,Human Papillomavirus-Related Carcinoma,0
10112,Slow Growing,Pilocytic astrocytoma of cerebellum,0
10113,Referring,Pancreatic Intraepithelial Neoplasia-3,0
10114,Death Rate,Mucinous adenocarcinoma gastric,0
10115,Face,Benign Apocrine Neoplasm,0
10116,Options,Bladder squamous cell carcinoma stage I,0
10117,Cell Count,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10118,Lower (action),Mucinous adenocarcinoma gastric,0
10119,Both ovaries,Colorectal cancer,0
10120,Clinical Effectiveness,Female Breast Carcinoma,0
10121,80%,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10122,Item Collection,Liver Cavernous Hemangioma,0
10123,Result,FIGO Stage II Ovarian Cancer,0
10124,Pharmacotherapy,Intestinal Metaplasia of Bladder Urothelium,0
10125,Supernumerary,Cartilaginous exostosis,0
10126,Entity Determiner - specific,adenoid cystic carcinoma of lung,0
10127,Small,Cartilaginous exostosis,0
10128,Often - answer to question,Stage I Adult Non-Hodgkin Lymphoma,0
10129,All,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10130,Aromatase,Placental aromatase deficiency,0
10131,Medical service,Placental aromatase deficiency,0
10132,Sunlight,Angiosarcoma of liver,0
10133,Benign,Malignant neoplasm of choroid,0
10134,Manufactured form,Hemangioma,0
10135,Infection,Maxillary Sinus Adenocarcinoma,0
10136,Procedure findings:Finding:Point in time:^Patient:Narrative,Diffuse malignant mesothelioma,0
10137,Pathology report,Colorectal High Grade B-Cell Lymphoma,0
10138,AMINO ACIDS/PROTEINS,BRCA2 Syndrome,0
10139,Strawberry nevus of skin,Airway Hemangioma,0
10140,Spleen,Digestive System Hodgkin Lymphoma,0
10141,include - SetOperator,Tonsillar Carcinoma,0
10142,Treatment intent,Unresectable Rhabdomyosarcoma,0
10143,Major <insect>,Female Breast Carcinoma,0
10144,Categories,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
10145,Spur (body structure),Cartilaginous exostosis,0
10146,Pruritus,Stage I Adult Non-Hodgkin Lymphoma,0
10147,Neoplastic Cell Transformation,Testicular cancer metastatic,0
10148,Anatomic Node,Tonsillar Carcinoma,0
10149,Arising in,Carcinoma of urinary bladder,0
10150,associated disease,Liver Cavernous Hemangioma,0
10151,Disease,Diffuse malignant mesothelioma,0
10152,General surgery specialty,Carcinoma of urinary bladder,0
10153,Hodgkin Disease,Methotrexate-Associated Hodgkin Lymphoma,0
10154,Foreskin of penis,Stage II Carcinoma of Penis,0
10155,Smear - instruction imperative,Malignant melanoma of eyelid,0
10156,therapeutic aspects,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10157,product,Benign Apocrine Neoplasm,0
10158,Treating,Breast Ductal Adenoma,0
10159,Dosing Days to Detection,Human Papillomavirus-Related Carcinoma,0
10160,Squamous,Tonsillar Carcinoma,0
10161,Characteristics,Intestinal Neuroendocrine Carcinoma,0
10162,Disease,Undifferentiated Endocervical Sarcoma,0
10163,Milliampere second,Anterior Urethral Malignant Neoplasm,0
10164,Include (action),Human Papillomavirus-Related Carcinoma,0
10165,Palpebral margin,Blepharal carcinoma,0
10166,Feelings,Tonsillar Carcinoma,0
10167,Known,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10168,Secondary Neoplasm,Anterior Urethral Malignant Neoplasm,0
10169,Increase,Diffuse malignant mesothelioma,0
10170,Term (lexical),Leiomyoma of Gallbladder,0
10171,therapeutic aspects,Neonatal leukemia,0
10172,Feature,Stage III Gastric Neuroendocrine Tumor AJCC v8,0
10173,Sounding,Benign Apocrine Neoplasm,0
10174,Usual Severity Weight Loss,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
10175,diagnosis aspect,Mucinous adenocarcinoma gastric,0
10176,Observation of color of skin,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
10177,Diagnosis,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10178,Secondary Neoplasm,Malignant melanoma of eyelid,0
10179,Therapeutic procedure,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10180,Intestines,Metastatic Neoplasm to the Gallbladder,0
10181,Abnormal Reference Range,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10182,School Grade,Breast Ductal Adenoma,0
10183,Twice (Numerical Qualifier),Mucinous adenocarcinoma gastric,0
10184,Chromosomes,BRCA2 Syndrome,0
10185,Concern,Maxillary Sinus Adenocarcinoma,0
10186,Occur (action),Cancer of Urinary Tract,0
10187,Lower (action),Acute Undifferentiated Leukemia,0
10188,Science of Etiology,Hemangioma,0
10189,survival aspects,Benign Carotid Body Paraganglioma,0
10190,Increasing,Endometrial Small Cell Carcinoma,0
10191,Human Papillomavirus,Tonsillar Carcinoma,0
10192,Pelvic pain female,Undifferentiated Endocervical Sarcoma,0
10193,Obesity,Cancer of Urinary Tract,0
10194,Condition:Find:Pt:^Patient:Nom,Placental aromatase deficiency,0
10195,Upper,Thymic Clear Cell Carcinoma,0
10196,Including (qualifier),Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10197,Nuclear (incident type),Angiosarcoma of liver,0
10198,ovarian neoplasm,FIGO Stage II Ovarian Cancer,0
10199,Head,Benign Carotid Body Paraganglioma,0
10200,Limited (extensiveness),Acute lymphadenitis,0
10201,Therapy Object (animal model),Breast Ductal Adenoma,0
10202,Base - General Qualifier,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10203,Childbirth,Adult Hepatocellular Carcinoma,0
10204,Form:Finding:Point in time:{Setting}:Document:{Role},Cartilaginous exostosis,0
10205,Arising,Adult Alveolar Soft Part Sarcoma,0
10206,Characteristics,Spongiotic dermatitis,0
10207,In Blood,Hemangioma,0
10208,types of infections,Human Papillomavirus-Related Carcinoma,0
10209,Inspiration function,Refractory Barrett Esophagus,0
10210,FAT1 wt Allele,Granular Cell Leiomyosarcoma,0
10211,Communicable Diseases,Maxillary Sinus Adenocarcinoma,0
10212,*Type - Kind of quantity,Lung squamous cell carcinoma stage I,0
10213,Determined by,Bladder squamous cell carcinoma stage I,0
10214,Volume Measurement,Familial Hemophagocytic Lymphocytosis,0
10215,seen,Angiosarcoma of liver,0
10216,68,Intestinal Metaplasia of Bladder Urothelium,0
10217,Due to,Childhood Central Nervous System Immature Teratoma,0
10218,Fever,Methotrexate-Associated Hodgkin Lymphoma,0
10219,Malignant - descriptor,Female Breast Carcinoma,0
10220,Cystic,Pilocytic astrocytoma of cerebellum,0
10221,To,Methotrexate-Associated Hodgkin Lymphoma,0
10222,Oral region,Human Papillomavirus-Related Carcinoma,0
10223,Fasting Status Indicator,Unfavorable Non-Hodgkin Lymphoma,0
10224,Flank Pain,Cancer of Urinary Tract,0
10225,Ability,Stage IB Pancreatic Cancer AJCC v8,0
10226,classical example,Metastatic Neoplasm to the Gallbladder,0
10227,Structure of zygote,Adult Alveolar Soft Part Sarcoma,0
10228,Lymphoma,Malignant Neoplasm with Regional Lymph Node Involvement,0
10229,Case (situation),Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10230,Specialized Stand Alone Plan - Vision,Airway Hemangioma,0
10231,Part,Thymic Clear Cell Carcinoma,0
10232,65,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10233,Specimen Source Codes - Tears,Blepharal carcinoma,0
10234,65,Mucinous adenocarcinoma gastric,0
10235,Colon Carcinoma,Colorectal cancer,0
10236,Secondary Neoplasm,adenoid cystic carcinoma of lung,0
10237,set (group),Secondary malignant neoplasm of lymph node,0
10238,intrathecal chemotherapy,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
10239,Linear,Angiosarcoma of liver,0
10240,Young Adult,Adult Alveolar Soft Part Sarcoma,0
10241,various other nasal preparations in ATC,Neonatal leukemia,0
10242,risk factors,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10243,Examination of skin,Acantholytic squamous cell carcinoma,0
10244,Asia,Carcinoma of urinary bladder,0
10245,Tissue damage,Neonatal leukemia,0
10246,newly,Recurrent Uveal Melanoma,0
10247,Young Adult,Adult Fibrolamellar Carcinoma,0
10248,Areas <moth>,FIGO Stage II Ovarian Cancer,0
10249,Type - attribute,Malignant Testicular Sertoli Cell Tumor,0
10250,Study,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10251,Self,Acute lymphadenitis,0
10252,Diagnosis,Unfavorable Non-Hodgkin Lymphoma,0
10253,Overall Publication Type,adenoid cystic carcinoma of lung,0
10254,various antiinfectives and antiseptics for local oral treatment,Placental aromatase deficiency,0
10255,Tube - unit dose,Sarcomatoid Renal Cell Carcinoma,0
10256,Vagina Carcinoma,Anterior Urethral Malignant Neoplasm,0
10257,Lichenification,Spongiotic dermatitis,0
10258,Triggered by,Acute Undifferentiated Leukemia,0
10259,Africa,Carcinoma of urinary bladder,0
10260,Band form,Childhood Thyroid Gland Follicular Carcinoma,0
10261,Comparison,Lung squamous cell carcinoma stage I,0
10262,Deglutition Disorders,Mucinous adenocarcinoma gastric,0
10263,animal allergen extracts,Blepharal carcinoma,0
10264,Term (temporal),Pancreatic Intraepithelial Neoplasia-3,0
10265,Vomiting,Choroid Necrotic Melanoma,0
10266,Affecting,Intestinal Metaplasia of Bladder Urothelium,0
10267,United States,Undifferentiated Endocervical Sarcoma,0
10268,Spreading (qualifier value),Familial Adenomatous Polyposis Associated Medulloblastoma,0
10269,Approximate,Spermatocytic seminoma,0
10270,Function (attribute),Blepharal carcinoma,0
10271,Type A,Childhood Lymphoma,0
10272,Condition:Find:Pt:^Patient:Nom,Mucinous adenocarcinoma gastric,0
10273,Autoimmune Diseases,Thymic Clear Cell Carcinoma,0
10274,Electromagnetic Radiation,Primary Cutaneous Plasmablastic Lymphoma,0
10275,Fever,Localized Askin Tumor,0
10276,Primary malignant neoplasm,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10277,Clonality,Clonal Hematopoiesis of Indeterminate Potential,0
10278,Containing (qualifier),Angiosarcoma of liver,0
10279,/40,Undifferentiated Endocervical Sarcoma,0
10280,risk factors - observation list,Regional Urothelial Carcinoma of the Renal Pelvis and Ureter,0
10281,In Blood,Digestive System Hodgkin Lymphoma,0
10282,Central,Diffuse malignant mesothelioma,0
10283,Pallor,Acute Undifferentiated Leukemia,0
10284,Decision,Childhood Lymphoma,0
10285,Cancer Genus,Anterior Urethral Malignant Neoplasm,0
10286,Aggressive course,Breast Ductal Adenoma,0
10287,Treating,Human Papillomavirus-Related Carcinoma,0
10288,Physical findings,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10289,Bodily secretions,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
10290,Highest,Digestive System Hodgkin Lymphoma,0
10291,Urine,Grade 1 Clear Cell Renal Cell Carcinoma,0
10292,Lymphoma,Lymphomatous Adult T-Cell Leukemia/Lymphoma,0
10293,Name,Methotrexate-Associated Hodgkin Lymphoma,0
10294,Adult Non-Hodgkin Lymphoma,Primary Cutaneous Plasmablastic Lymphoma,0
10295,Divide,Choroid Necrotic Melanoma,0
10296,Average of Value Derivation Technique,Digestive System Hodgkin Lymphoma,0
10297,Occur (action),Stage III Gastric Neuroendocrine Tumor AJCC v8,0
10298,Platelets Product,Neonatal leukemia,0
10299,Hodgkin Disease,Stage I Adult Non-Hodgkin Lymphoma,0
10300,Make - Instruction Imperative,Thymic Clear Cell Carcinoma,0
10301,Testis,Malignant Testicular Sertoli Cell Tumor,0
10302,Tissue damage,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
10303,Area,FIGO Stage II Ovarian Cancer,0
10304,Lymphatic Capillaries,Digestive System Hodgkin Lymphoma,0
10305,pharmacotherapeutic,Bladder squamous cell carcinoma stage I,0
10306,Prevalence aspects,Blepharal carcinoma,0
10307,ATLAS Score Clinical Classification,Advanced Uterine Corpus Carcinosarcoma,0
10308,Occurrence Indicator,Neonatal leukemia,0
10309,Name (property) (qualifier value),BRCA2 Syndrome,0
10310,Experimental Result,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
10311,Prevalence aspects,Recurrent Testicular Lymphoma,0
10312,Togo,Female Breast Carcinoma,0
10313,65+,Malignant melanoma of eyelid,0
10314,Administration procedure,Recurrent Testicular Lymphoma,0
10315,Mother (person),Human Papillomavirus-Related Carcinoma,0
10316,Treatment Epoch,Airway Hemangioma,0
10317,Derived value,Childhood Central Nervous System Immature Teratoma,0
10318,Occur (action),Mucinous adenocarcinoma gastric,0
10319,Have Been Vomiting,Choroid Necrotic Melanoma,0
10320,Physical Appearance,Ichthyoses,0
10321,The Sun,Recurrent Uveal Melanoma,0
10322,Diagnostic Imaging,Intestinal Metaplasia of Bladder Urothelium,0
10323,Malignant Neoplasms,Maxillary Sinus Adenocarcinoma,0
10324,Sore to touch,Stage II Carcinoma of Penis,0
10325,True primary (qualifier value),Recurrent Uveal Melanoma,0
10326,Frequency of Pain Question,Localized Askin Tumor,0
10327,Decision,Endometrial Small Cell Carcinoma,0
10328,Skin tanning,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
10329,Old,Cancer of Urinary Tract,0
10330,National Human Genome Research Institute (U.S.),Advanced Uterine Corpus Carcinosarcoma,0
10331,Age,Pancreatic Intraepithelial Neoplasia-3,0
10332,Numerous,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10333,Tumor cells,Recurrent Testicular Lymphoma,0
10334,Stomach,Mucinous adenocarcinoma gastric,0
10335,Tissue Specimen Code,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
10336,year,Malignant Testicular Sertoli Cell Tumor,0
10337,International Classification of Diseases for Oncology,Noninfiltrating Intraductal Carcinoma,0
10338,Leukocytes,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
10339,Malignant Neoplasms,adenosquamous carcinoma of breast,0
10340,year,Adult Fibrolamellar Carcinoma,0
10341,Fasting Status Indicator,Malignant melanoma of eyelid,0
10342,combination - answer to question,FIGO Stage II Ovarian Cancer,0
10343,Administration procedure,Spongiotic dermatitis,0
10344,Lacrimal duct,Benign Apocrine Neoplasm,0
10345,Symptoms aspect,Anterior Urethral Malignant Neoplasm,0
10346,Basis - conceptual entity,Breast Ductal Adenoma,0
10347,Phenotype determination,Testicular cancer metastatic,0
10348,Surgery specialty,Intestinal Metaplasia of Bladder Urothelium,0
10349,physiological aspects,mucinous adenocarcinoma of gallbladder,0
10350,Place,Cartilaginous exostosis,0
10351,include - SetOperator,Endometrial Small Cell Carcinoma,0
10352,Associated with,Angiosarcoma of liver,0
10353,Unconscious State,Choroid Necrotic Melanoma,0
10354,Precancerous Conditions,Mucinous neoplasm,0
10355,Cancer Genus,adenoid cystic carcinoma of lung,0
10356,Benign,benign mature teratoma of pancreas,0
10357,Choroid plexus of cerebral hemisphere,Malignant neoplasm of choroid,0
10358,shared attribute,Acantholytic squamous cell carcinoma,0
10359,Ultrasonic,Malignant Testicular Sertoli Cell Tumor,0
10360,Old,Malignant Testicular Sertoli Cell Tumor,0
10361,Present,Cartilaginous exostosis,0
10362,Set (Psychology),Secondary malignant neoplasm of lymph node,0
10363,Cultured Cell Line,Recurrent Ph-Like Acute Lymphoblastic Leukemia,0
10364,Myasthenia Gravis,Thymic Clear Cell Carcinoma,0
10365,Time,benign mature teratoma of pancreas,0
